,30min_Coin1,30min_Coin2,30min_Score,30min_P-Value,30min_OLS-Constant,30min_OLS-Coefficient,30min_R-squared,30min_Adjusted-R-squared
5124,ONEUSDT,SOLUSDT,-1.6910100344632222,0.6809984163124956,0.013254089494301222,5.993250301968263e-05,0.32406610677783465,0.32404035985774093
5125,ONEUSDT,CTSIUSDT,-2.1777456466173337,0.43586753106774534,0.004773972014935377,0.06681024513105736,0.5042261362063847,0.5042072517412267
5126,ONEUSDT,HIVEUSDT,-1.7623122357462047,0.6478411460299897,-0.008248096331822006,0.07314241355353658,0.4395532287526074,0.4395318808391786
5127,ONEUSDT,CHRUSDT,-2.1743983819884547,0.437602313880265,0.008737261839643302,0.04252523410480009,0.5377289312653565,0.5377113229513073
5128,ONEUSDT,BTCUPUSDT,-2.428913938961283,0.31128577342010494,0.02038201441909964,-0.000597988445363514,0.144268060628164,0.14423546504139795
5129,ONEUSDT,BTCDOWNUSDT,-1.6483784364556882,0.7000449405693241,0.018481216452257036,-0.1851019244744701,0.05400414737068815,0.05396811355159592
5130,ONEUSDT,ARDRUSDT,-3.6394995816517,0.021874869331721013,-0.006978408904506609,0.27410242918919664,0.6589361528128477,0.6589231613891176
5131,ONEUSDT,MDTUSDT,-2.8883131066338485,0.13919495388029102,0.004363810840231894,0.22904331128351366,0.5507866910532575,0.5507695801208328
5132,ONEUSDT,STMXUSDT,-1.915120745510941,0.5723185117935017,0.0045648860322669476,1.8937536964536625,0.35407785839514605,0.3540532546492273
5133,ONEUSDT,KNCUSDT,-2.2175057889039693,0.4153553520892718,-0.007049516172159508,0.035880430311743094,0.4122358525056471,0.41221346404918524
5134,ONEUSDT,LRCUSDT,-2.88626721414337,0.1397724534871131,-0.002606647671675692,0.07413979820281388,0.7545516963416249,0.7545423469985533
5135,ONEUSDT,PNTUSDT,-1.9258147054087895,0.5668589236302832,0.016701925570525872,0.0036986358870421967,0.0020875764929826346,0.002049565125767261
5136,ONEUSDT,COMPUSDT,-1.7813840991599967,0.6387196583109392,0.0026370735884688043,0.00028197955524192445,0.36317936174693577,0.3631551046853332
5137,ONEUSDT,SCUSDT,-2.556041094700595,0.2549278439937228,0.011062448777993924,1.1514203108357555,0.286255200826686,0.2862280136557276
5138,ONEUSDT,ZENUSDT,-3.021090915193738,0.1052769202432759,-0.005495664830781931,0.002415883945053371,0.605399571423822,0.6053845407443348
5139,ONEUSDT,SNXUSDT,-1.744726200872159,0.6561613313788472,0.003055517332712191,0.005080180508701031,0.40385732685715914,0.40383461925524156
5140,ONEUSDT,ETHUPUSDT,-2.4304198475369123,0.31058607737664323,0.020610410078960428,-0.0008505161429668994,0.12521060393177674,0.12517728242962212
5141,ONEUSDT,ETHDOWNUSDT,-1.618326091914781,0.713093035066954,0.019321820762966617,-0.010987767197499476,0.0953111268424559,0.09527666644276234
5142,ONEUSDT,ADAUPUSDT,-1.9487625256194243,0.55508730248502,0.016235123155162977,0.007069012633320811,0.04885285396302186,0.048816623926605685
5143,ONEUSDT,ADADOWNUSDT,-1.8383170661131352,0.6109303779644235,0.01738619751525808,-0.18651149306389334,0.0019733431422223058,0.0019353274237575713
5144,ONEUSDT,LINKUPUSDT,-2.0980376469582396,0.4773930114204266,0.01652261692436228,0.5686650207141667,0.06082545580244769,0.06078968181302946
5145,ONEUSDT,LINKDOWNUSDT,-2.17408419554556,0.4377652020476587,0.016905429422865048,0.9200884187291385,0.012717461463583768,0.012679854998092766
5146,ONEUSDT,VTHOUSDT,-2.263049515438776,0.3921282894288479,0.010153388379014586,3.5587053385215386,0.4434741398752675,0.44345294131281277
5147,ONEUSDT,DGBUSDT,-3.748674759495207,0.015845966835567923,-0.0036733976434262434,2.2519434137971914,0.8369566369765967,0.83695042651063
5148,ONEUSDT,GBPUSDT,-2.056552346255972,0.49908486896128335,0.021185310208741797,-0.004887647244354071,0.22571941153374797,0.22568991850101017
5149,ONEUSDT,SXPUSDT,-1.7481245099270446,0.6545605108321413,0.006237451003976994,0.030627484403540035,0.23794509723668655,0.23791606989113512
5150,ONEUSDT,MKRUSDT,-1.7721656914440924,0.6431410281567514,0.012479684901424998,3.1307198368482212e-06,0.19108048739866978,0.19104967493866143
5151,ONEUSDT,DCRUSDT,-5.285546113191953,4.7527209096591517e-05,-0.007244890409379906,0.001362706338028953,0.8555205026303518,0.8555149992784542
5152,ONEUSDT,STORJUSDT,-1.860715520099431,0.5997899604329466,0.00972160357903157,0.015757290275263586,0.2354270858130214,0.23539796255418677
5153,ONEUSDT,BNBUPUSDT,-1.9876153472805473,0.5350095130847392,0.018344961098690833,-4.125132962786147e-05,0.016491829137359026,0.016454366440872503
5154,ONEUSDT,BNBDOWNUSDT,-1.8004727782503798,0.6294924449806254,0.022939861526786395,-0.5732867128701231,0.43138609886458246,0.4313644398579495
5155,ONEUSDT,MANAUSDT,-2.084433328860594,0.4845063756833025,-0.001866989750905254,0.040288128987218376,0.7220408056806951,0.722030217969031
5156,ONEUSDT,AUDUSDT,-2.1728314076673043,0.438414795280496,0.01631550771306032,0.0046424718417331255,0.05624544868349879,0.056209500237556775
5157,ONEUSDT,YFIUSDT,-2.9316637063521616,0.1273555850669077,-0.004568055146900033,2.997797900220493e-06,0.46293304580590666,0.46291258845039707
5158,ONEUSDT,BALUSDT,-1.92894118877512,0.5652594904481966,0.005321108936190268,0.0025360745482272684,0.2759822454743994,0.2759546669974816
5159,ONEUSDT,BLZUSDT,-1.8567388695520815,0.6017756663469357,0.01328552142335703,0.02019000725342792,0.17293602319547563,0.17290451959677056
5160,ONEUSDT,IRISUSDT,-2.649955358575724,0.21809148840869647,0.0009445451456288695,0.6356604393652285,0.5458740946046585,0.5458567965470882
5161,ONEUSDT,KMDUSDT,-2.879372968473424,0.14173104147019466,1.474338642830787e-06,0.05949430508939807,0.49696219959726307,0.4969430384423321
5162,ONEUSDT,JSTUSDT,-2.4314798986733765,0.3100939684954239,-0.005914687785855967,0.8244074971828,0.5419006605744571,0.5418832111652686
5163,ONEUSDT,ANTUSDT,-2.780520577487773,0.17196136964222092,0.02265874604031723,-0.0017317967241602824,0.3595767943111675,0.35955240002458355
5164,ONEUSDT,CRVUSDT,-1.6667424135355116,0.6919158744674158,0.009472055730390104,0.011709181657135984,0.17333073650399766,0.17329924794027185
5165,ONEUSDT,SANDUSDT,-1.8193243957091798,0.6202889122528781,-0.0005044766522293434,0.0357656796741584,0.6380841079203743,0.6380703222238033
5166,ONEUSDT,OCEANUSDT,-2.1936896558305543,0.4276199758626644,0.008665778287301001,0.016632409601634767,0.5484480998846297,0.5484308998731982
5167,ONEUSDT,NMRUSDT,-2.9191067591688418,0.13070727674843335,0.0038817151534437573,0.0006956515698272456,0.6937744719284371,0.6937628075271088
5168,ONEUSDT,RSRUSDT,-2.1359362086191593,0.45760304133319446,0.008703090203418933,2.2179160305531025,0.5968847323490178,0.5968693773317759
5169,ONEUSDT,PAXGUSDT,-1.8258649611285798,0.61707557513694,-0.015550349837299545,1.6210289804467424e-05,0.18230866940295964,0.1822775228166421
5170,ONEUSDT,WNXMUSDT,-1.9550269165551213,0.5518616724469103,0.011441945106772182,0.0001465342356385272,0.24292243579978334,0.24289359804546196
5171,ONEUSDT,TRBUSDT,-1.8978866547541355,0.5810783580618275,0.015553299784266532,2.789904989870788e-05,0.05399023156760041,0.05395419721844297
5172,ONEUSDT,SUSHIUSDT,-3.307616560870747,0.05369754021567295,0.0004947423836407686,0.016078609990447735,0.7904867619956165,0.7904787814509929
5173,ONEUSDT,YFIIUSDT,-1.9676124645119584,0.5453669625195869,0.0167907822540396,9.46213978072756e-07,0.00668107852583999,0.006643242129181659
5174,ONEUSDT,KSMUSDT,-2.284162807843921,0.3814814588907933,0.0010435549460555043,0.0005239532000093967,0.6579887061959444,0.6579756786831343
5175,ONEUSDT,EGLDUSDT,-1.908366504378276,0.5757574707863898,0.0025652624907504863,0.00034988943000367734,0.4768880200440697,0.47686809424587695
5176,ONEUSDT,DIAUSDT,-3.1703713097611392,0.07502403544214248,0.0012361897518549342,0.04331990148980992,0.7393798975645756,0.7393699703142638
5177,ONEUSDT,RUNEUSDT,-1.8724505952461745,0.5939113409007645,0.012407659940359911,0.0014314305186985314,0.3131214031824133,0.3130952393688752
5178,ONEUSDT,FIOUSDT,-4.755034316053798,0.00045258295350921097,-0.00301379946889108,0.6990903438646052,0.8502264772131103,0.8502207722071
5179,ONEUSDT,UMAUSDT,-2.3228866131363692,0.3621898850802877,0.008484419108301437,0.003667161176839461,0.37279026464590004,0.3727663736720931
5180,ONEUSDT,XRPUPUSDT,-2.1465419273392126,0.45207717304437833,0.016226594042595827,0.037032098165879664,0.0850558509730196,0.0850209999407937
5181,ONEUSDT,XRPDOWNUSDT,-2.2666968177343976,0.3902831093170732,0.016695388534289653,13.844049091558169,0.029348923314466813,0.029311950356074146
5182,ONEUSDT,BELUSDT,-2.3414508427089387,0.35306174538379387,0.004723136420453474,0.0177319109681446,0.3412339158996761,0.3412088229166228
5183,ONEUSDT,WINGUSDT,-2.4782271358065358,0.2887550246699542,-0.0007734118799622775,0.0027205257490213945,0.5167308935790189,0.516712485431134
5184,ONEUSDT,UNIUSDT,-2.437086998598601,0.3074968762476226,0.003291070028215221,0.002075268514068937,0.6318622028463079,0.6318481801518672
5185,ONEUSDT,OXTUSDT,-3.068664966010054,0.09477142698149549,-0.0005468846431372549,0.20690119708954532,0.7686354780340059,0.7686266651546411
5186,ONEUSDT,SUNUSDT,-2.057679240001834,0.49849583301193395,0.007409633933430957,1.2333514114349409,0.46803068223304023,0.4680104190510128
5187,FTMUSDT,ALGOUSDT,-1.6052937873545672,0.718650356481973,-0.027506664791100175,2.6820873093589004,0.46779009857525355,0.46776982622918173
5188,FTMUSDT,DOGEUSDT,-4.27781738673801,0.0027719580574550916,-0.07324498776836862,5.409143573657043,0.8598319502425305,0.8598266111174873
5189,FTMUSDT,DUSKUSDT,-3.443012754020452,0.037792712683785215,0.07986272647910161,1.69884280580226,0.801257582222259,0.8012500119477084
5190,FTMUSDT,ANKRUSDT,-4.351686726001929,0.0021240353207797463,-0.1421211865216384,19.03666948196883,0.8449061830531371,0.8449002753924146
5191,FTMUSDT,WINUSDT,-3.1843501856537335,0.07258419205330212,-0.1449988462310681,6308.227068232203,0.7586768421613688,0.7586676499487516
5192,FTMUSDT,COSUSDT,-4.034539340639707,0.0064074770029039505,-0.027688858093871237,65.14349559629576,0.6519703343052474,0.6519570775473267
5193,FTMUSDT,COCOSUSDT,-1.5036119964415053,0.7598044211011723,0.4369015734847927,-0.0030685245603151914,8.893270548371301e-05,5.084520815801241e-05
