,30min_Coin1,30min_Coin2,30min_Score,30min_P-Value,30min_OLS-Constant,30min_OLS-Coefficient,30min_R-squared,30min_Adjusted-R-squared
98,DOTUSDT,XMRUSDT,-2.4142679920654966,0.3181274248894974,7.624880598534319,-0.012337630219423287,0.3080987980270946,0.3080724428980819
99,LTCUSDT,TRXUSDT,-3.161745364654405,0.07656161514066111,91.22492161439925,-114.35838368862198,0.05543983614473036,0.05540385701229389
100,LTCUSDT,AVAXUSDT,-2.827453998219321,0.15710559238949495,78.34961207099545,0.09868406884489168,0.0123754382482415,0.01233781875478357
101,LTCUSDT,SHIBUSDT,-2.9351938741981014,0.1264246451966357,73.29814832217679,577534.148014746,0.1260927943718726,0.12605950647313235
102,LTCUSDT,LINKUSDT,-3.008272125656519,0.10825229122398705,83.90807187437045,-0.2924453207564997,0.015401884238370744,0.015364380024918578
103,LTCUSDT,ATOMUSDT,-3.127420494965601,0.08292712072920305,45.00579620086321,3.6182265846147383,0.40756810092675533,0.40754553467150556
104,LTCUSDT,XMRUSDT,-2.909204770294948,0.13339486032057474,83.07201769128606,-0.020048580203820752,0.014164735686932994,0.014127184349397859
105,TRXUSDT,AVAXUSDT,-1.5967336741094071,0.7222666839751184,0.05789420801644939,0.0014434019254749957,0.6245326270800311,0.6245183251955638
106,TRXUSDT,SHIBUSDT,-1.4630994604026184,0.7750682433785275,0.06688128883001795,1972.2438971870981,0.34687280651546804,0.3468479283227478
107,TRXUSDT,LINKUSDT,-2.9067591644925317,0.134064715577713,0.04247505534492932,0.00451161078180507,0.8646927783319729,0.8646876243601728
108,TRXUSDT,ATOMUSDT,-1.5414193026364646,0.7449693869808737,0.11553102463672323,-0.0023734403358489,0.04136941521610327,0.041332900128883465
109,TRXUSDT,XMRUSDT,-2.3043100254881987,0.3714041004810358,0.12150731332088369,-0.0002472961132178125,0.5083816784333535,0.5083629522564759
110,AVAXUSDT,SHIBUSDT,-2.0154290686247807,0.5205489889580343,6.432138887307914,1350304.486410553,0.5424152139664429,0.5423977841570484
111,AVAXUSDT,LINKUSDT,-2.434888831465064,0.3085138354780439,-2.2210353697812675,2.356774237835069,0.7871436083335285,0.7871355004452236
112,AVAXUSDT,ATOMUSDT,-1.0354517674719146,0.8959145251882952,5.689814832052281,1.8276125173447892,0.08182959859757621,0.08179462467454268
113,AVAXUSDT,XMRUSDT,-1.9625589250780318,0.5479770153904624,38.648087092998516,-0.12568367674428169,0.4380588839113194,0.4380374790769733
114,SHIBUSDT,LINKUSDT,-1.7385680140638036,0.6590535748512713,2.7868882433910135e-06,9.097856249906968e-07,0.3943008458887256,0.39427777427199184
115,SHIBUSDT,ATOMUSDT,-1.2688831627637769,0.8389288086027136,6.322765840664541e-06,6.56635072394288e-07,0.03550764614912305,0.035470907781932626
