date,BTCUSDT_ETHUSDT_p_val,BTCUSDT_BNBUSDT_p_val,ETHUSDT_BNBUSDT_p_val
2024-02-15,0.7036542877133327,0.8421629834002691,0.0070051609142687135
2024-02-16,0.5918162301087635,0.6655243891176573,0.003771888182917474
2024-02-17,0.3217315535666243,0.6160948579763512,0.008908457610305672
2024-02-18,0.11481627830932578,0.4968528349872216,0.010470272124451995
2024-02-19,0.13393757847244286,0.29540218864387324,0.0008269259251446128
2024-02-20,0.2428582321127108,0.11147321818432321,0.00012535399510967807
2024-02-21,0.7945632394213492,0.06834598550446232,0.001993690047809445
2024-02-22,0.4453640528929291,0.6093371362101379,0.0006352854108501695
2024-02-23,0.6650366202110553,0.8631641125532763,0.007004025206350678
2024-02-24,0.7732026466724586,0.788505040870918,0.8598496350220017
2024-02-25,0.8103821547167176,0.8027530203408404,0.02300494826628955
2024-02-26,0.2380403087564597,0.826760425089198,0.013406753040105836
2024-02-27,0.7500433568664961,0.6891241059431903,0.02343711245379459
2024-02-28,0.4722029997326243,0.6515140109512418,0.027627388562677706
2024-02-29,0.2985275397385704,0.43132698752463794,0.015996644529379888
2024-03-01,0.026545032683919032,0.3875216088845982,0.009579544040731084
2024-03-02,0.021756591177670884,0.40869229015715847,0.016164192370554574
2024-03-03,0.01288842584270569,0.33310349155729785,0.00844245376460268
2024-03-04,0.010746802901628924,0.4404440476331696,0.12837215534409901
2024-03-05,0.001101114850336594,0.8175463378235364,0.20409224078045768
2024-03-06,0.9039338393541017,0.683930165441899,0.6581907443232904
2024-03-07,0.9628902828515716,0.3826660235735348,0.4496543127707693
2024-03-08,0.049409931182329316,0.15652832675218709,0.014491963680371141
2024-03-09,0.0675355012930743,0.10232125952249954,0.025381432922158775
2024-03-10,0.09154852636961242,0.2945341947456288,0.05123120249395615
2024-03-11,0.4613577598597996,0.058269612794583994,0.7082929979166559
2024-03-12,0.37596011053050205,0.6397268732286345,0.33146620658419235
2024-03-13,0.4157040948545597,0.6811533850728534,0.5424235766900203
2024-03-14,0.40986665285149,0.838921676306168,0.4462315237097325
2024-03-15,0.40932187822485994,0.7981645197961504,0.29626955993199555
2024-03-16,0.510699155842405,0.891338275034496,0.6121171334009723
2024-03-17,0.024032055976760214,0.8723920592841561,0.11362746171737931
2024-03-18,0.014011562770253429,0.7658250270560707,0.2420282465092083
2024-03-19,0.8039382653731978,0.7709551227700691,0.07092944485771913
2024-03-20,0.9449137045322955,0.7949135153928173,0.007890324688097807
2024-03-21,0.8911636493277719,0.7357477378267523,0.4649814899544453
2024-03-22,0.7734746678891992,0.6742122968005313,0.7524728832797379
2024-03-23,0.8053261626715478,0.627404981888543,0.8409818879218227
2024-03-24,0.803102063449846,0.5034199560813847,0.7935859519929488
2024-03-25,0.7832563572034463,0.30267414544873106,0.7032482557501968
2024-03-26,0.6262025494522852,0.10260839931895299,0.674817085800071
2024-03-27,0.40869958274014795,0.0686382271926537,0.6450347124802511
2024-03-28,0.4316993840050546,0.07278322167535753,0.6698958125348278
2024-03-29,0.815168850082438,0.22912072716017295,0.684336253612887
2024-03-30,0.6724009691367552,0.1612852365933674,0.6456750334953962
2024-03-31,0.5488762165216562,0.15599243396524498,0.6439549727593965
2024-04-01,0.4520035479268706,0.13097263350586114,0.5516469252812229
2024-04-02,0.3156509549344063,0.11301115913632631,0.5362886969677043
2024-04-03,0.44708560550956933,0.14715333205345865,0.6789684304333151
2024-04-04,0.2901802058480528,0.3010766167146018,0.635309766618354
2024-04-05,0.23851862703474774,0.23748635882564484,0.6354762559479054
2024-04-06,0.17393398956277573,0.25832316648122966,0.6381399152035545
2024-04-07,0.28058936045652416,0.22259672998102326,0.6100169066332037
2024-04-08,0.23211811135489974,0.19107516071912622,0.4903737561650982
2024-04-09,0.327802051595004,0.2414018235064242,0.455515345540839
2024-04-10,0.42060622334849124,0.012455584598439791,0.029395984391183603
2024-04-11,0.5248863649666847,0.020678401850669197,0.0006915143539576485
2024-04-12,0.6649285050759017,0.0012782173685500834,0.07890861762094997
2024-04-13,0.6560241342371792,0.023457484771905478,0.06784265871986825
2024-04-14,0.577624890175889,0.04402770324826824,0.665317013291268
2024-04-15,0.2831360743775172,0.02086355518216881,0.5063204226836888
2024-04-16,0.4766703604133682,0.20110742213705035,0.4271616516883846
2024-04-17,0.5490754731972393,0.0745862571513029,0.40516476409999397
2024-04-18,0.39476263004173123,0.10047645328631583,0.6038694609243688
2024-04-19,0.4768392768392614,0.031869477813809055,0.4018947799549389
2024-04-20,0.09223044247213691,0.056289919883133484,0.8475222121504815
2024-04-21,0.028039099659046707,0.094251844757687,0.7641626244783392
2024-04-22,0.0017073186213201876,0.24251209311587435,0.5184666235847801
2024-04-23,0.01971008401415163,0.5708127602054284,0.9260008008131015
2024-04-24,0.022294134921021953,0.7069623489246373,0.9855264667117163
2024-04-25,0.020257623001155023,0.8977775975773137,0.8013007344302998
2024-04-26,0.007397686346420071,0.88049012551708,0.8273095979543463
2024-04-27,0.0033429686005525838,0.7760706371470942,0.7186895606531222
2024-04-28,0.5404243434546901,0.9246352179202344,0.7581347788259717
2024-04-29,0.7122310366387076,0.9186984347331508,0.7179378351043583
2024-04-30,0.8904163550933567,0.7487395334046956,0.5319811272788951
2024-05-01,0.4906955714140491,0.8477014360695725,0.6086644685616082
2024-05-02,0.7299835482222602,0.9775466151337372,0.7510857407732656
2024-05-03,0.6357894284240462,0.9788493807876943,0.7044400005251877
2024-05-04,0.6526277730178515,0.8594055401305689,0.760805012072006
2024-05-05,0.5140733111257044,0.8092091218933714,0.7240304699896645
2024-05-06,0.4612968419982667,0.7560010534400895,0.29177660160032604
2024-05-07,0.40324397624351577,0.6734229480270978,0.36622787895685427
2024-05-08,0.5999514905760149,0.20445277079241397,0.00900990863966993
2024-05-09,0.32026171386582475,0.5728285949060737,0.9181173778427472
2024-05-10,0.5824884960046383,0.9500104539899654,0.9672516152561413
2024-05-11,0.5608240401216883,0.21003532519365553,0.9075725860849271
2024-05-12,0.4618128218922779,0.40062437376426663,0.98749327191595
2024-05-13,0.6089508813201572,0.4829293004303603,0.979089225534578
2024-05-14,0.6405615061049319,0.2663947722077257,0.9854108660404515
2024-05-15,0.3163766867648612,0.4353940196118624,0.9863187843513171
2024-05-16,0.8024180376315608,0.3889125172370806,0.8988447622843071
2024-05-17,0.923363898988464,0.5954069580040122,0.8927704708164153
2024-05-18,0.8710362707479353,0.7359094326723302,0.8664341967357299
2024-05-19,0.8477822682895304,0.7624600296011097,0.09169559031467689
2024-05-20,0.8582832784605599,0.7472665584297713,0.40420849954628735
2024-05-21,0.703878826257148,0.9740637615411769,0.4886638109719057
2024-05-22,0.6019775477725787,0.8287377872232702,0.9550177728930543
2024-05-23,0.6162505800475684,0.8126884830418322,0.8997285572681001
2024-05-24,0.59173429498872,0.8362374218230847,0.9524025784647178
2024-05-25,0.6282140532874214,0.8148093237154994,0.7777465777526676
2024-05-26,0.6209842792558207,0.8348327096403536,0.7258342601996077
2024-05-27,0.6136776985890418,0.7867113883590092,0.8070920172743423
2024-05-28,0.5557330759631209,0.7056516910100472,0.7236072480462373
2024-05-29,0.637256280681198,0.6446135793466365,0.6691147996152765
2024-05-30,0.5655963669416594,0.6695928902724229,0.6956771921056663
2024-05-31,0.20346605283227248,0.7309428554529358,0.6878284677969263
2024-06-01,0.15697930766143708,0.6973830827672461,0.5831405311984811
2024-06-02,0.5260483119354933,0.7416277604673451,0.5368610279204497
2024-06-03,0.5537293611140892,0.77836327056296,0.5089469755482989
2024-06-04,0.5043332840742374,0.7803091505073987,0.5749583723139606
2024-06-05,0.16101377676800344,0.8114000763403566,0.8915025905657424
2024-06-06,0.18724784389559834,0.764629419876427,0.9241963465488354
2024-06-07,0.2592380751178139,0.4088615798965444,0.20986807935913898
2024-06-08,0.05582980357973033,0.6819091255397947,0.10782024847099425
2024-06-09,0.30426025618773234,0.5218231279912989,0.14446982049675278
2024-06-10,0.01920394183742621,0.08504894989865669,0.6768995375123306
2024-06-11,0.14453916495524116,0.03495855828354379,0.580361299307372
2024-06-12,0.1271955332570635,0.027134849133978334,0.5246687794323025
2024-06-13,0.00889457994748375,3.409769646845493e-05,0.45482491443645284
2024-06-14,0.16240811947105227,0.0217242786541038,0.4884272298873542
2024-06-15,0.2864432443071,0.025436713671691407,0.23474424259826032
2024-06-16,0.38656020457848467,0.10233086423215715,0.21175826737886727
2024-06-17,0.4231236088817046,0.11285652923486234,0.0810631336635736
2024-06-18,0.42434544835733673,0.1258974818311267,0.0012788125721540987
2024-06-19,0.07757933992116055,0.1546154136012574,0.8978498189506317
2024-06-20,0.41802264678588874,0.7663949755918643,0.8267928069498118
2024-06-21,0.7524461281610477,0.8188870471383616,0.3517152037733437
2024-06-22,0.8225158061642863,0.9241080480307494,0.8333024501645945
2024-06-23,0.8226957943287829,0.8925443021455466,0.8871668868963261
2024-06-24,0.8163700162933065,0.8420050028345657,0.9048866229495511
2024-06-25,0.6114566537377347,0.9776143376381485,0.8541411452517768
2024-06-26,0.3958332265068452,0.7839204567365123,0.5247059129590318
2024-06-27,0.49578845058725085,0.8826748537187077,0.5387072148316625
2024-06-28,0.7791415364422879,0.8265821033294345,0.5291551407239307
2024-06-29,0.8169514385123873,0.6951197488242954,0.4895331256668716
2024-06-30,0.6562714761636224,0.634418180511323,0.24814129205066382
2024-07-01,0.35975906335667496,0.4858947552959961,0.01799375436966012
