time,open,high,low,close,MACD,Signal,Daily Percentage Differencing
1724092080,214.71,214.76,214.71,214.76,0.0544287,0.039552804,0.027945971
1724092140,214.76,214.78,214.74,214.75,0.059739389,0.043590121,-0.004656361
1724092200,214.765,214.8,214.76,214.78,0.065612557,0.047994608,0.013969732
1724092260,214.785,214.81,214.78,214.79,0.070264042,0.052448495,0.004655927
1724092320,214.785,214.85,214.75,214.85,0.077893962,0.057537588,0.027934261
1724092380,214.845,214.89,214.81,214.88,0.085377301,0.063105531,0.01396323
1724092440,214.88,214.89,214.85,214.89,0.091065077,0.06869744,0.00465376
1724092500,214.9,214.92,214.87,214.88,0.093685812,0.073695114,-0.004653544
1724092560,214.905,214.93,214.88,214.93,0.098660054,0.078688102,0.023268801
1724092620,214.94,214.94,214.88,214.9,0.099039758,0.082758433,-0.013958033
1724092680,214.89,214.94,214.89,214.9,0.098208589,0.085848465,0
1724092740,214.92,214.94,214.91,214.925,0.098432504,0.088365273,0.011633318
1724092800,214.92,215.01,214.92,214.99,0.102671383,0.091226495,0.030243108
1724092860,214.99,214.99,214.95,214.95,0.101631515,0.093307499,-0.018605517
1724092920,214.97,215.03,214.97,214.97,0.101254051,0.094896809,0.009304489
1724092980,214.97,215.01,214.96,214.98,0.100602146,0.096037877,0.004651812
1724093040,214.99,215.05,214.99,215,0.100540372,0.096938376,0.009303191
1724093100,215.01,215.04,214.96,214.96,0.096155332,0.096781767,-0.018604651
1724093160,214.96,215,214.95,214.99,0.094017134,0.09622884,0.013956085
1724093220,214.99,214.99,214.94,214.96,0.088877325,0.094758537,-0.013954137
1724093280,214.94,214.95,214.91,214.94,0.08224212,0.092255254,-0.009304057
1724093340,214.935,214.945,214.91,214.92,0.074510925,0.088706388,-0.009304922
1724093400,214.93,214.93,214.88,214.91,0.066806872,0.084326485,-0.004652894
1724093460,214.9,214.93,214.88,214.9,0.05921188,0.079303564,-0.004653111
1724093520,214.9,214.94,214.89,214.92,0.054182051,0.074279261,0.009306654
1724093580,214.93,214.94,214.84,214.86,0.044837517,0.068390912,-0.027917365
1724093640,214.86,214.93,214.86,214.93,0.042589378,0.063230605,0.032579354
1724093700,214.93,214.94,214.92,214.92,0.039544945,0.058493473,-0.004652678
1724093760,214.93,214.93,214.89,214.9,0.03511361,0.053817501,-0.009305788
1724093820,214.89,214.92,214.89,214.92,0.032837053,0.049621411,0.009306654
1724093880,214.925,214.93,214.91,214.93,0.031476934,0.045992516,0.004652894
1724093940,214.93,214.95,214.92,214.93,0.030052603,0.042804533,0
1724094000,214.92,214.92,214.85,214.9,0.026201032,0.039483833,-0.013958033
1724094060,214.88,214.89,214.84,214.84,0.018098507,0.035206768,-0.027919963
1724094120,214.84,214.85,214.75,214.76,0.005162358,0.029197886,-0.037237014
1724094180,214.78,214.84,214.78,214.8,-0.001840749,0.022990159,0.018625442
1724094240,214.79,214.8,214.75,214.78,-0.008901978,0.016611732,-0.009310987
1724094300,214.77,214.8,214.75,214.8,-0.012737391,0.010741907,0.009311854
1724094360,214.8,214.8,214.7,214.77,-0.017990351,0.004995456,-0.01396648
1724094420,214.77,214.82,214.77,214.79,-0.020305458,-6.47273E-05,0.009312288
1724094480,214.8,214.82,214.79,214.81,-0.020292446,-0.004110271,0.00931142
1724094540,214.8,214.81,214.72,214.76,-0.024039602,-0.008096137,-0.023276384
1724094600,214.75,214.79,214.73,214.78,-0.025106011,-0.011498112,0.009312721
1724094660,214.78,214.78,214.7,214.71,-0.031239454,-0.015446381,-0.032591489
1724094720,214.705,214.71,214.66,214.67,-0.038879736,-0.020133052,-0.01862978
1724094780,214.68,214.73,214.68,214.69,-0.042827196,-0.024671881,0.009316626
1724094840,214.7,214.705,214.67,214.69,-0.045431877,-0.02882388,0
1724094900,214.69,214.7,214.66,214.66,-0.049348001,-0.032928704,-0.013973636
1724094960,214.67,214.7,214.65,214.68,-0.050258378,-0.036394639,0.00931706
1724095020,214.68,214.72,214.66,214.68,-0.05039889,-0.039195489,0
1724095080,214.66,214.66,214.61,214.65,-0.052327795,-0.04182195,-0.013974287
1724095140,214.64,214.7,214.635,214.7,-0.049254113,-0.043308383,0.023293734
1724095200,214.7,214.7,214.56,214.58,-0.055857306,-0.045818168,-0.055891942
1724095260,214.57,214.61,214.56,214.57,-0.061191919,-0.048892918,-0.004660267
1724095320,214.6,214.66,214.6,214.64,-0.059090069,-0.050932348,0.032623386
1724095380,214.65,214.7,214.63,214.7,-0.051983605,-0.0511426,0.027953783
1724095440,214.7,214.71,214.68,214.7,-0.045823457,-0.050078771,0
1724095500,214.71,214.765,214.71,214.76,-0.0356886,-0.047200737,0.027945971
1724095560,214.77,214.81,214.73,214.73,-0.02973464,-0.043707518,-0.013969082
1724095620,214.73,214.81,214.72,214.81,-0.018349234,-0.038635861,0.037256089
1724095680,214.8,214.81,214.74,214.75,-0.014006261,-0.033709941,-0.027931661
1724095740,214.75,214.8,214.74,214.74,-0.011241752,-0.029216303,-0.004656577
1724095800,214.72,214.74,214.67,214.69,-0.012936319,-0.025960306,-0.023283971
1724095860,214.68,214.68,214.61,214.61,-0.020498315,-0.024867908,-0.03726303
1724095920,214.61,214.64,214.57,214.59,-0.027784798,-0.025451286,-0.00931923
1724095980,214.58,214.59,214.54,214.55,-0.036367829,-0.027634595,-0.018640198
1724096040,214.55,214.64,214.55,214.575,-0.040683675,-0.030244411,0.011652296
1724096100,214.58,214.59,214.51,214.51,-0.04878659,-0.033952847,-0.030292439
1724096160,214.51,214.54,214.46,214.5,-0.055376776,-0.038237633,-0.004661787
1724096220,214.51,214.53,214.5,214.51,-0.059111232,-0.042412352,0.004662005
1724096280,214.51,214.52,214.45,214.45,-0.06614978,-0.047159838,-0.027970724
1724096340,214.46,214.51,214.42,214.49,-0.067719585,-0.051271787,0.018652367
1724096400,214.49,214.51,214.46,214.47,-0.069773198,-0.054972069,-0.009324444
1724096460,214.48,214.58,214.46,214.55,-0.064205251,-0.056818706,0.037301254
1724096520,214.56,214.6,214.54,214.6,-0.055122612,-0.056479487,0.023304591
1724096580,214.59,214.6,214.55,214.55,-0.05136701,-0.055456992,-0.023299161
1724096640,214.555,214.61,214.555,214.6,-0.043850604,-0.053135714,0.023304591
1724096700,214.58,214.6,214.56,214.6,-0.03746196,-0.050000963,0
1724096760,214.61,214.64,214.55,214.61,-0.031231975,-0.046247166,0.004659832
1724096820,214.61,214.7,214.61,214.69,-0.019613245,-0.040920382,0.037276921
1724096880,214.69,214.69,214.6,214.6,-0.017466227,-0.036229551,-0.041920909
1724096940,214.61,214.64,214.6,214.6,-0.015585044,-0.032100649,0
1724097000,214.6,214.75,214.6,214.7,-0.005956368,-0.026871793,0.046598322
1724097060,214.705,214.705,214.565,214.57,-0.008715025,-0.02324044,-0.060549604
1724097120,214.58,214.7,214.57,214.68,-0.002002121,-0.018992776,0.051265321
1724097180,214.7,214.82,214.69,214.74,0.008066418,-0.013580937,0.027948575
1724097240,214.73,214.84,214.62,214.79,0.019851554,-0.006894439,0.023283971
1724097300,214.81,214.96,214.8,214.93,0.040026785,0.002489806,0.065179943
1724097360,214.945,215,214.91,214.99,0.060163769,0.014024598,0.027916066
1724097420,214.99,215.05,214.95,215.02,0.077648143,0.026749307,0.013954137
1724097480,215.025,215.03,214.93,214.99,0.088068686,0.039013183,-0.01395219
1724097540,214.985,215.21,214.98,215.18,0.110385992,0.053287745,0.088376204
1724160600,214.89,214.95,214.68,214.74,0.091513386,0.060932873,-0.20447997
1724160660,214.71,214.88,214.64,214.72,0.074088827,0.063564064,-0.009313589
1724160720,214.72,214.78,214.57,214.57,0.047626978,0.060376647,-0.06985842
1724160780,214.56,214.65,214.51,214.54,0.02395884,0.053093085,-0.013981451
1724160840,214.6,214.75,214.6,214.74,0.021096807,0.04669383,0.093222709
1724160900,214.73,214.86,214.69,214.7,0.015423172,0.040439698,-0.018627177
1724160960,214.74,214.86,214.73,214.74,0.013993136,0.035150386,0.018630647
1724161020,214.76,214.78,214.62,214.65,0.005533785,0.029227066,-0.041911148
1724161080,214.6,214.72,214.575,214.6,-0.005145579,0.022352537,-0.023293734
1724161140,214.59,214.6,214.42,214.48,-0.023026613,0.013276707,-0.055917987
1724161200,214.48,214.78,214.47,214.78,-0.012841934,0.008052979,0.139873182
1724161260,214.76,214.76,214.63,214.69,-0.011895625,0.004063258,-0.041903343
1724161320,214.71,214.84,214.7,214.7,-0.010220932,0.00120642,0.004657879
1724161380,214.7,214.74,214.57,214.74,-0.005601489,-0.000155162,0.018630647
1724161440,214.71,214.87,214.71,214.72,-0.003513874,-0.000826904,-0.009313589
1724161500,214.67,214.73,214.38,214.38,-0.028960742,-0.006453672,-0.158345753
1724161560,214.37,214.38,214.2,214.2,-0.062926683,-0.017748274,-0.083963056
1724161620,214.2,214.2,214.09,214.16,-0.092011946,-0.032601008,-0.018674136
1724161680,214.15,214.16,214.03,214.07,-0.120930463,-0.050266899,-0.042024654
1724161740,214.08,214.23,214.04,214.19,-0.132636647,-0.066740849,0.05605643
1724161800,214.2,214.22,214.1,214.15,-0.143487512,-0.082090182,-0.018675008
1724161860,214.15,214.28,214.13,214.18,-0.147960555,-0.095264256,0.014008872
1724161920,214.17,214.23,214.11,214.2,-0.148183474,-0.1058481,0.00933794
1724161980,214.24,214.36,214.21,214.36,-0.133905892,-0.111459658,0.074696545
1724162040,214.35,214.49,214.3,214.45,-0.114014272,-0.111970581,0.041985445
1724162100,214.4,214.46,214.31,214.4,-0.101118966,-0.109800258,-0.023315458
1724162160,214.42,214.48,214.38,214.48,-0.083481686,-0.104536544,0.037313433
1724162220,214.46,214.55,214.4,214.55,-0.063127901,-0.096254815,0.032637076
1724162280,214.53,214.53,214.33,214.33,-0.064011655,-0.089806183,-0.1025402
1724162340,214.32,214.37,214.17,214.35,-0.062379135,-0.084320774,0.009331405
1724162400,214.38,214.41,214.28,214.38,-0.05799606,-0.079055831,0.013995801
1724162460,214.36,214.36,214.21,214.311,-0.059405376,-0.07512574,-0.032185838
1724162520,214.36,214.36,214.23,214.27,-0.063103212,-0.072721234,-0.019131076
1724162580,214.24,214.47,214.2,214.37,-0.057304044,-0.069637796,0.046670089
1724162640,214.38,214.43,214.26,214.29,-0.058489265,-0.06740809,-0.037318655
1724162700,214.3,214.3,214.17,214.19,-0.066728521,-0.067272176,-0.046665733
1724162760,214.19,214.245,214.11,214.11,-0.078805106,-0.069578762,-0.037350016
1724162820,214.1,214.44,214.09,214.43,-0.061841688,-0.068031347,0.149455887
1724162880,214.41,214.45,214.31,214.41,-0.049441954,-0.064313469,-0.009327053
1724162940,214.4,214.4,214.28,214.33,-0.045545388,-0.060559853,-0.037311693
1724163000,214.31,214.31,214.08,214.08,-0.061916508,-0.060831184,-0.116642561
1724163060,214.07,214.15,213.88,213.89,-0.089193977,-0.066503742,-0.088751868
1724163120,213.92,213.96,213.65,213.71,-0.123907732,-0.07798454,-0.084155407
1724163180,213.69,213.82,213.63,213.78,-0.144109019,-0.091209436,0.032754668
1724163240,213.8,213.91,213.8,213.81,-0.155900808,-0.104147711,0.014033118
1724163300,213.8,213.8,213.67,213.7,-0.172137671,-0.117745703,-0.051447547
1724163360,213.71,213.71,213.45,213.46,-0.202042476,-0.134605057,-0.112306972
1724163420,213.48,213.48,213.23,213.31,-0.2351355,-0.154711146,-0.070270777
1724163480,213.3,213.37,213.19,213.29,-0.259978917,-0.1757647,-0.009376026
1724163540,213.29,213.3,213.16,213.18,-0.285255339,-0.197662828,-0.051572976
1724163600,213.2,213.28,213.14,213.2,-0.300212589,-0.21817278,0.009381743
1724163660,213.22,213.35,213.22,213.29,-0.301330519,-0.234804328,0.042213884
1724163720,213.29,213.35,213.22,213.23,-0.303558749,-0.248555212,-0.028130714
1724163780,213.22,213.33,213.17,213.33,-0.293867946,-0.257617759,0.046897716
1724163840,213.3,213.3,213.2,213.24,-0.290106001,-0.264115407,-0.042188159
1724163900,213.255,213.33,213.23,213.24,-0.283852558,-0.268062838,0
1724163960,213.21,213.3,213.09,213.3,-0.270932024,-0.268636675,0.02813731
1724164020,213.31,213.32,213.105,213.13,-0.271282808,-0.269165901,-0.079699953
1724164080,213.17,213.215,213.04,213.09,-0.27165698,-0.269664117,-0.018767888
1724164140,213.06,213.23,213.03,213.17,-0.262472562,-0.268225806,0.037542822
1724164200,213.18,213.25,213.09,213.11,-0.257071978,-0.26599504,-0.02814655
1724164260,213.16,213.19,213.12,213.19,-0.243529389,-0.26150191,0.037539299
1724164320,213.16,213.25,213.1,213.14,-0.234132439,-0.256028016,-0.023453258
1724164380,213.12,213.31,213.1,213.3,-0.211338448,-0.247090102,0.07506803
1724164440,213.26,213.32,213.2,213.32,-0.18947605,-0.235567292,0.009376465
1724164500,213.31,213.31,213.14,213.19,-0.180558491,-0.224565532,-0.060941309
1724164560,213.21,213.21,213.04,213.07,-0.181086802,-0.215869786,-0.056287818
1724164620,213.06,213.2,213.01,213.17,-0.171459845,-0.206987798,0.046932933
1724164680,213.17,213.17,212.96,212.96,-0.178715536,-0.201333345,-0.098512924
1724164740,212.98,213.1,212.98,213.02,-0.177577226,-0.196582121,0.028174305
1724164800,213.07,213.13,213.04,213.09,-0.169077669,-0.191081231,0.032860764
1724164860,213.07,213.07,212.85,212.85,-0.17963696,-0.188792377,-0.112628467
1724164920,212.86,212.86,212.78,212.81,-0.189053648,-0.188844631,-0.018792577
1724164980,212.8,212.88,212.79,212.8,-0.195074658,-0.190090636,-0.004699027
1724165040,212.81,212.86,212.64,212.64,-0.210332433,-0.194138996,-0.07518797
1724165100,212.66,212.8,212.66,212.74,-0.211912371,-0.197693671,0.04702784
1724165160,212.73,212.91,212.73,212.9,-0.197971726,-0.197749282,0.075209176
1724165220,212.92,212.92,212.84,212.89,-0.185591201,-0.195317666,-0.004697041
1724165280,212.85,212.98,212.84,212.85,-0.176967243,-0.191647581,-0.018789046
1724165340,212.83,212.95,212.82,212.91,-0.163407536,-0.185999572,0.028188865
1724165400,212.9,212.93,212.88,212.9,-0.15171936,-0.17914353,-0.00469682
1724165460,212.88,212.88,212.77,212.83,-0.146417007,-0.172598225,-0.032879286
1724165520,212.85,212.87,212.75,212.77,-0.145380497,-0.16715468,-0.028191514
1724165580,212.79,212.92,212.79,212.92,-0.130945847,-0.159912913,0.070498661
1724165640,212.91,212.91,212.78,212.8,-0.127717037,-0.153473738,-0.056359196
1724165700,212.82,212.88,212.76,212.77,-0.126125041,-0.148003998,-0.014097744
1724165760,212.76,212.76,212.57,212.57,-0.139394843,-0.146282167,-0.093998214
1724165820,212.57,212.61,212.52,212.52,-0.152191471,-0.147464028,-0.023521663
1724165880,212.55,212.62,212.5,212.5,-0.162078385,-0.1503869,-0.009410879
1724165940,212.49,212.49,212.27,212.4,-0.175954704,-0.15550046,-0.047058824
1724166000,212.4,212.43,212.27,212.43,-0.182428119,-0.160885992,0.014124294
1724166060,212.43,212.44,212.31,212.37,-0.190207255,-0.166750245,-0.028244598
1724166120,212.38,212.45,212.33,212.44,-0.18855037,-0.17111027,0.032961341
1724166180,212.45,212.48,212.38,212.38,-0.189889843,-0.174866184,-0.028243269
1724166240,212.38,212.47,212.38,212.43,-0.184786697,-0.176850287,0.023542706
1724166300,212.44,212.49,212.39,212.49,-0.17389635,-0.1762595,0.028244598
1724166360,212.48,212.63,212.48,212.6,-0.154607373,-0.171929074,0.051767142
1724166420,212.58,212.58,212.47,212.55,-0.141721623,-0.165887584,-0.023518344
1724166480,212.55,212.6,212.5,212.56,-0.129213168,-0.158552701,0.004704775
1724166540,212.56,212.63,212.56,212.63,-0.112356537,-0.149313468,0.032931878
1724166600,212.62,212.62,212.5,212.52,-0.106644286,-0.140779632,-0.051733057
1724166660,212.53,212.55,212.44,212.48,-0.10414444,-0.133452593,-0.018821758
1724166720,212.47,212.51,212.47,212.51,-0.098605877,-0.12648325,0.014118976
1724166780,212.5,212.63,212.479,212.62,-0.084367905,-0.118060181,0.05176227
1724166840,212.57,212.58,212.5,212.5,-0.081823991,-0.110812943,-0.056438717
1724166900,212.47,212.56,212.44,212.52,-0.077302987,-0.104110952,0.009411765
1724166960,212.46,212.52,212.45,212.49,-0.075273106,-0.098343383,-0.014116318
1724167020,212.49,212.55,212.48,212.5,-0.07202721,-0.093080148,0.004706104
1724167080,212.5,212.58,212.5,212.57,-0.063079261,-0.087079971,0.032941176
1724167140,212.54,212.58,212.49,212.58,-0.054552186,-0.080574414,0.004704333
1724167200,212.57,212.71,212.57,212.7,-0.037677103,-0.071994952,0.056449337
1724167260,212.67,212.67,212.62,212.62,-0.030408281,-0.063677618,-0.03761166
1724167320,212.6,212.64,212.57,212.6,-0.025962244,-0.056134543,-0.009406453
1724167380,212.59,212.62,212.58,212.58,-0.023778457,-0.049663326,-0.009407338
1724167440,212.58,212.61,212.54,212.61,-0.019403371,-0.043611335,0.014112334
1724167500,212.56,212.56,212.48,212.5,-0.024529405,-0.039794949,-0.051737924
1724167560,212.47,212.48,212.365,212.43,-0.033850037,-0.038605966,-0.032941176
1724167620,212.41,212.43,212.36,212.36,-0.046350816,-0.040154936,-0.032952031
1724167680,212.34,212.36,212.28,212.31,-0.059605263,-0.044045002,-0.023544924
1724167740,212.28,212.45,212.27,212.4,-0.062131052,-0.047662212,0.042390844
1724167800,212.37,212.41,212.35,212.38,-0.064997342,-0.051129238,-0.009416196
1724167860,212.36,212.46,212.34,212.46,-0.060120534,-0.052927497,0.03766833
1724167920,212.465,212.48,212.41,212.44,-0.057209981,-0.053783994,-0.009413537
1724167980,212.44,212.45,212.41,212.45,-0.053479946,-0.053723184,0.004707211
1724168040,212.42,212.5,212.41,212.5,-0.045959492,-0.052170446,0.023534949
1724168100,212.49,212.515,212.45,212.51,-0.038745923,-0.049485541,0.004705882
1724168160,212.5,212.5,212.44,212.49,-0.034248159,-0.046438065,-0.009411322
1724168220,212.53,212.61,212.52,212.61,-0.020761327,-0.041302717,0.056473246
1724168280,212.63,212.69,212.63,212.66,-0.005969521,-0.034236078,0.023517238
1724168340,212.67,212.69,212.64,212.64,0.004092088,-0.026570445,-0.009404684
1724168400,212.65,212.67,212.62,212.665,0.013922783,-0.018471799,0.01175696
1724168460,212.64,212.64,212.57,212.63,0.018674208,-0.011042598,-0.016457809
1724168520,212.68,212.68,212.56,212.64,0.022981744,-0.004237729,0.004703005
1724168580,212.64,212.65,212.43,212.43,0.009342557,-0.001521672,-0.098758465
1724168640,212.44,212.55,212.43,212.54,0.007325045,0.000247671,0.051781763
1724168700,212.56,212.56,212.44,212.5,0.002470013,0.00069214,-0.018819987
1724168760,212.5,212.56,212.47,212.51,-0.000564213,0.000440869,0.004705882
1724168820,212.51,212.53,212.47,212.53,-0.001339585,8.47781E-05,0.009411322
1724168880,212.51,212.51,212.42,212.46,-0.00751585,-0.001435348,-0.032936527
1724168940,212.46,212.53,212.46,212.53,-0.006685108,-0.0024853,0.032947378
1724169000,212.53,212.55,212.47,212.47,-0.010744382,-0.004137116,-0.028231309
1724169060,212.46,212.55,212.46,212.535,-0.008617098,-0.005033112,0.030592554
1724169120,212.54,212.58,212.51,212.57,-0.004060198,-0.00483853,0.016467876
1724169180,212.58,212.68,212.58,212.66,0.00673578,-0.002523668,0.042338994
1724169240,212.67,212.74,212.67,212.73,0.020701451,0.002121356,0.032916392
1724169300,212.73,212.77,212.7,212.76,0.033800465,0.008457178,0.014102383
1724169360,212.74,212.82,212.71,212.82,0.04846436,0.016458614,0.02820079
1724169420,212.82,212.89,212.79,212.89,0.064984911,0.026163874,0.032891646
1724169480,212.89,213.04,212.89,213.01,0.086760444,0.038283188,0.056367138
1724169540,212.98,213.05,212.97,213,0.102034603,0.051033471,-0.004694615
1724169600,213.01,213.03,212.9,212.9,0.104861541,0.061799085,-0.046948357
1724169660,212.89,212.97,212.85,212.88,0.104285933,0.070296454,-0.009394082
1724169720,212.87,212.9,212.85,212.88,0.102646515,0.076766467,0
1724169780,212.86,212.91,212.84,212.84,0.097001427,0.080813459,-0.018789929
1724169840,212.88,212.94,212.87,212.94,0.099450415,0.08454085,0.04698365
1724169900,212.94,212.97,212.94,212.96,0.101831242,0.087998928,0.009392317
1724169960,212.98,212.98,212.9,212.92,0.099345209,0.090268184,-0.01878287
1724170020,212.92,212.96,212.9,212.95,0.098658485,0.091946245,0.014089799
1724170080,212.89,212.89,212.87,212.87,0.090614375,0.091679871,-0.037567504
1724170140,212.87,212.96,212.87,212.96,0.090458853,0.091435667,0.042279325
1724170200,212.96,212.98,212.83,212.83,0.078935766,0.088935687,-0.061044328
1724170260,212.86,212.86,212.83,212.86,0.071401315,0.085428812,0.014095757
1724170320,212.87,212.88,212.74,212.75,0.055909636,0.079524977,-0.051677159
1724170380,212.74,212.81,212.74,212.8,0.047123739,0.07304473,0.023501763
1724170440,212.82,212.83,212.78,212.8,0.039703178,0.066376419,0
1724170500,212.78,212.79,212.63,212.66,0.022268799,0.057554895,-0.065789474
1724170560,212.63,212.68,212.6,212.68,0.009951051,0.048034126,0.009404684
1724170620,212.66,212.69,212.595,212.61,-0.005397053,0.03734789,-0.032913297
1724170680,212.62,212.66,212.61,212.62,-0.016562696,0.026565773,0.004703448
1724170740,212.63,212.66,212.59,212.59,-0.02751512,0.015749594,-0.014109679
1724170800,212.58,212.62,212.52,212.62,-0.033389355,0.005921805,0.01411167
1724170860,212.62,212.63,212.57,212.61,-0.03840889,-0.002944334,-0.004703226
1724170920,212.61,212.64,212.58,212.59,-0.043499308,-0.011055329,-0.009406895
1724170980,212.6,212.695,212.575,212.62,-0.044598647,-0.017763993,0.01411167
1724171040,212.62,212.67,212.59,212.67,-0.040963101,-0.022403814,0.023516132
1724171100,212.62,212.67,212.62,212.65,-0.039243364,-0.025771724,-0.009404241
1724171160,212.66,212.69,212.6,212.64,-0.038246495,-0.028266679,-0.004702563
1724171220,212.65,212.66,212.6,212.64,-0.037029615,-0.030019266,0
1724171280,212.62,212.65,212.56,212.56,-0.042035996,-0.032422612,-0.037622272
1724171340,212.55,212.62,212.55,212.555,-0.045878191,-0.035113728,-0.002352277
1724171400,212.545,212.65,212.49,212.61,-0.043978166,-0.036886615,0.025875656
1724171460,212.62,212.635,212.51,212.54,-0.047572411,-0.039023775,-0.032924133
1724171520,212.545,212.56,212.49,212.5,-0.053037163,-0.041826452,-0.018819987
1724171580,212.5,212.51,212.46,212.51,-0.055916531,-0.044644468,0.004705882
1724171640,212.51,212.57,212.49,212.56,-0.053546617,-0.046424898,0.023528305
1724171700,212.54,212.54,212.44,212.44,-0.060652278,-0.049270374,-0.056454648
1724171760,212.43,212.49,212.41,212.46,-0.063932756,-0.05220285,0.009414423
1724171820,212.44,212.59,212.44,212.59,-0.055403982,-0.052843077,0.061187988
1724171880,212.58,212.58,212.51,212.56,-0.050483672,-0.052371196,-0.01411167
1724171940,212.57,212.6,212.54,212.56,-0.046053416,-0.05110764,0
1724172000,212.54,212.56,212.51,212.51,-0.046046197,-0.050095351,-0.02352277
1724172060,212.51,212.57,212.48,212.48,-0.04790896,-0.049658073,-0.014116983
1724172120,212.5,212.53,212.45,212.45,-0.051215581,-0.049969574,-0.014118976
1724172180,212.45,212.46,212.39,212.46,-0.052424864,-0.050460632,0.00470699
1724172240,212.45,212.51,212.45,212.49,-0.050381712,-0.050444848,0.014120305
1724172300,212.45,212.48,212.44,212.47,-0.049802242,-0.050316327,-0.009412208
1724172360,212.47,212.5,212.41,212.41,-0.05356702,-0.050966466,-0.028239281
1724172420,212.4,212.49,212.4,212.48,-0.050322136,-0.0508376,0.032955134
1724172480,212.49,212.5,212.47,212.47,-0.048004097,-0.050270899,-0.004706325
1724172540,212.46,212.51,212.46,212.48,-0.044843194,-0.049185358,0.004706547
1724172600,212.49,212.49,212.4,212.41,-0.047439715,-0.048836229,-0.032944277
1724172660,212.42,212.5,212.42,212.44,-0.04654024,-0.048377031,0.014123629
1724172720,212.41,212.42,212.35,212.39,-0.049293754,-0.048560376,-0.023536057
1724172780,212.4,212.4,212.32,212.36,-0.053282476,-0.049504796,-0.014124959
1724172840,212.3,212.32,212.23,212.32,-0.058991219,-0.051402081,-0.018835939
1724172900,212.33,212.34,212.31,212.31,-0.063589336,-0.053839532,-0.004709872
1724172960,212.32,212.33,212.23,212.26,-0.070455789,-0.057162783,-0.023550469
1724173020,212.27,212.39,212.26,212.37,-0.066257645,-0.058981756,0.051823236
1724173080,212.4,212.44,212.37,212.4,-0.059820266,-0.059149458,0.014126289
1724173140,212.36,212.36,212.29,212.29,-0.062869951,-0.059893556,-0.051789077
1724173200,212.3,212.31,212.05,212.09,-0.080497255,-0.064014296,-0.094210749
1724173260,212.13,212.26,212.09,212.18,-0.086210986,-0.068453634,0.042434815
1724173320,212.21,212.23,212.18,212.23,-0.085716491,-0.071906205,0.023564898
1724173380,212.2,212.2,212.13,212.15,-0.090734006,-0.075671765,-0.037694954
1724173440,212.12,212.23,212.11,212.21,-0.088844777,-0.078306368,0.028281876
1724173500,212.24,212.25,212.16,212.17,-0.089543018,-0.080553698,-0.018849253
1724173560,212.2,212.31,212.19,212.31,-0.07790155,-0.080023268,0.065984823
1724173620,212.34,212.4,212.34,212.38,-0.062308928,-0.0764804,0.032970656
1724173680,212.4,212.4,212.36,212.39,-0.048584693,-0.070901259,0.004708541
1724173740,212.39,212.54,212.39,212.52,-0.026908045,-0.062102616,0.061208155
1724173800,212.5,212.53,212.39,212.39,-0.019988642,-0.053679821,-0.061170713
1724173860,212.39,212.49,212.39,212.46,-0.008755621,-0.044694981,0.032958237
1724173920,212.45,212.48,212.41,212.48,0.0017404,-0.035407905,0.009413537
1724173980,212.48,212.49,212.41,212.41,0.004359899,-0.027454344,-0.032944277
1724174040,212.43,212.44,212.32,212.33,-1.92394E-05,-0.021967323,-0.03766301
1724174100,212.33,212.34,212.26,212.275,-0.007837433,-0.019141345,-0.025903075
1724174160,212.29,212.32,212.27,212.275,-0.013873483,-0.018087773,0
1724174220,212.29,212.4,212.29,212.36,-0.011663853,-0.016802989,0.040042398
1724174280,212.36,212.39,212.31,212.31,-0.013788344,-0.01620006,-0.023544924
1724174340,212.31,212.33,212.31,212.33,-0.013700257,-0.015700099,0.009420187
1724174400,212.34,212.34,212.27,212.31,-0.015070557,-0.015574191,-0.0094193
1724174460,212.28,212.3,212.12,212.12,-0.031129104,-0.018685173,-0.089491781
1724174520,212.13,212.22,212.13,212.21,-0.036176352,-0.022183409,0.042428814
1724174580,212.2,212.22,212.15,212.161,-0.043627315,-0.02647219,-0.023090335
1724174640,212.13,212.21,212.12,212.2,-0.045856675,-0.030349087,0.018382266
1724174700,212.2,212.21,212.15,212.2,-0.047080742,-0.033695418,0
1724174760,212.22,212.26,212.22,212.23,-0.045110073,-0.035978349,0.014137606
1724174820,212.25,212.36,212.24,212.36,-0.032681657,-0.035319011,0.0612543
1724174880,212.36,212.36,212.27,212.27,-0.02975134,-0.034205477,-0.042380863
1724174940,212.25,212.28,212.23,212.28,-0.026318741,-0.032628129,0.004710981
1724175000,212.29,212.29,212.2,212.2,-0.02971122,-0.032044748,-0.037686075
1724175060,212.18,212.24,212.17,212.23,-0.029637393,-0.031563277,0.014137606
1724175120,212.21,212.27,212.21,212.27,-0.026050921,-0.030460806,0.018847477
1724175180,212.28,212.28,212.24,212.27,-0.02294413,-0.02895747,0
1724175240,212.24,212.3,212.24,212.29,-0.018653121,-0.0268966,0.009421963
1724175300,212.29,212.29,212.26,212.28,-0.015876369,-0.024692554,-0.004710537
1724175360,212.25,212.26,212.14,212.14,-0.024688015,-0.024691646,-0.065950631
1724175420,212.13,212.15,212.1,212.15,-0.030512661,-0.025855849,0.004713868
1724175480,212.17,212.26,212.15,212.24,-0.02754892,-0.026194464,0.042422814
1724175540,212.23,212.23,212.16,212.2,-0.028103836,-0.026576338,-0.018846589
