url,title,views,hashtags
https://www.tiktok.com/@cryptomasun/video/7117309140690603269,Little #Quant update for yall  #crypto #altcoin,37500,"['quant', 'crypto', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7116964305446178053,#greenscreenvideo do yall think a ton of jobs will dissapear due to robots? #augmentedreality map inside grocery store…,168100,"['greenscreenvideo', 'augmentedreality']"
https://www.tiktok.com/@cryptomasun/video/7116601972123307269,Is this the best #crypto buying opportunity!? #bitcoin Shout out Crypto Crew University for that clip  #cryptoinvesting #investing,60100,"['crypto', 'bitcoin', 'cryptoinvesting', 'investing']"
https://www.tiktok.com/@cryptomasun/video/7116575089897868549,Wow… #Ethereum Vs. #HBAR  what do yall think? #crypto #cryptoinvesting #xrp #investing,59800,"['ethereum', 'hbar', 'crypto', 'cryptoinvesting', 'xrp', 'investing']"
https://www.tiktok.com/@cryptomasun/video/7116315380544589062,Will extreme mass adoption happen again for #crypto and #bitcoin ? ,274300,"['crypto', 'bitcoin']"
https://www.tiktok.com/@cryptomasun/video/7116187059752078598,"Next time we pump, take PROFITS!  #crypto #investing #cryptoinvesting",46600,"['crypto', 'investing', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7115926808805018885,Bear market calls calls for EXTREMELY in depth Lobster BLT review in NYC  thank you @megbzk for filming first ever #foodreview #mukbang,31800,"['/@megbzk', 'foodreview', 'mukbang']"
https://www.tiktok.com/@cryptomasun/video/7115844399300496645,I will not live in the #metaverse … what about you?,23100,['metaverse']
https://www.tiktok.com/@cryptomasun/video/7115839069355003141,Strategy for #investing to get #rich in #crypto over the next 4 years… #cryptoinvesting,296000,"['investing', 'rich', 'crypto', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7115490851345714437,Another #crypto platform down 🧐 i told yall more of these would come crashing down #cryptoinvesting #altcoin #cryptok,47700,"['crypto', 'cryptoinvesting', 'altcoin', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7115449411630615813,Is #crypto done with?,45100,['crypto']
https://www.tiktok.com/@cryptomasun/video/7115438669162417414,Government of Colombia is using the #XRP ledger  #crypto #xrpcommunity #xrparmy #cryptok,36200,"['xrp', 'crypto', 'xrpcommunity', 'xrparmy', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7115426131737693446,#greenscreen It is HERE… #crypto #newworldorder #truth #xrp,49700,"['greenscreen', 'crypto', 'newworldorder', 'truth', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7115080086235188485,Yall #invest in any of these #crypto #altcoins ? #altcoin #cryptok,49600,"['invest', 'crypto', 'altcoins', 'altcoin', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7115060877484756230,Can Celsius ever recover ? #crypto #cryptonews #cryptok #cryptotiktok #altcoin #altcoins,30200,"['crypto', 'cryptonews', 'cryptok', 'cryptotiktok', 'altcoin', 'altcoins']"
https://www.tiktok.com/@cryptomasun/video/7115057703554206981,#greenscreen Wowwww #crypto exchange #coinbase is selling user data to the #government ? #cryptonews #cryptoinvesting,53800,"['greenscreen', 'crypto', 'coinbase', 'government', 'cryptonews', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7114791032193174789,It is coming…,52700,[]
https://www.tiktok.com/@cryptomasun/video/7114724075284598021,#greenscreen Major warning for anybody in #crypto #cryptoinvesting #cryptok #cryptonews #cryptocurrency,140700,"['greenscreen', 'crypto', 'cryptoinvesting', 'cryptok', 'cryptonews', 'cryptocurrency']"
https://www.tiktok.com/@cryptomasun/video/7114354908043709701,#greenscreen What yall think? #gold or #bitcoin #uganda,127600,"['greenscreen', 'gold', 'bitcoin', 'uganda']"
https://www.tiktok.com/@cryptomasun/video/7114340453750787334,My thoughts on #avalanche #avax #crypto #cryptok #luna #bitcoin,71100,"['avalanche', 'avax', 'crypto', 'cryptok', 'luna', 'bitcoin']"
https://www.tiktok.com/@cryptomasun/video/7113976313534401798,My new thoufhts on #Apecoin  #crypto #cryptok #cryptotiktok #altcoin #altcoins,63300,"['apecoin', 'crypto', 'cryptok', 'cryptotiktok', 'altcoin', 'altcoins']"
https://www.tiktok.com/@cryptomasun/video/7112829374797204741,#altcoins,97200,['altcoins']
https://www.tiktok.com/@cryptomasun/video/7112512110554303750,Is #Bitcoin going to zero?!  #crypto #cryptoinvesting #altcoin #altcoins,135100,"['bitcoin', 'crypto', 'cryptoinvesting', 'altcoin', 'altcoins']"
https://www.tiktok.com/@cryptomasun/video/7112445985917259014,Major #crypto warning & tip  #cardano #cryptoinvesting #cryptotips #cryptok,83800,"['crypto', 'cardano', 'cryptoinvesting', 'cryptotips', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7112092134626331909,We have another bear market opportunity to make more #millionaire #crypto,100900,"['millionaire', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7111760365217729798,Will #HBAR make you a #millionaire ? #crypto #cryptonews,189500,"['hbar', 'millionaire', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7111692207635107077,Certified #XRP shill? 🫣 #crypto #cryptok #cryptotiktok,87500,"['xrp', 'crypto', 'cryptok', 'cryptotiktok']"
https://www.tiktok.com/@cryptomasun/video/7111388035903720710,"Up only trajectory on #XRP , but not refelected in the price yet 🥶 #crypto #cryptok #cryptoinvesting",80100,"['xrp', 'crypto', 'cryptok', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7111336571671940357,WHO IS STILL HERE!?  #crypto #cryptoinvesting #cryptok #cryptotiktok,38700,"['crypto', 'cryptoinvesting', 'cryptok', 'cryptotiktok']"
https://www.tiktok.com/@cryptomasun/video/7110955375960132869,Reply to @jonathan466888 what yall think about this?? #crypto #cryptonews #cryptok #cryptoinvesting,107300,"['crypto', 'cryptonews', 'cryptok', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7110949815114026246,#greenscreen WARNING! This #crypto is going to zero next  #warning #cryptonews #cryptok #cryptotiktok,166500,"['greenscreen', 'crypto', 'warning', 'cryptonews', 'cryptok', 'cryptotiktok']"
https://www.tiktok.com/@cryptomasun/video/7110649192825113861,A little #quant update for yall  #qnt #crypto #altcoin #altcoins,373800,"['quant', 'qnt', 'crypto', 'altcoin', 'altcoins']"
https://www.tiktok.com/@cryptomasun/video/7110638029835980037,#Bitcoin is dead  lmao,100800,['bitcoin']
https://www.tiktok.com/@cryptomasun/video/7110584296758447365,#greenscreen Wowww #Bitcoin and #crypto are crashing! #ethereum 🤔🤔🤔 #cryptonews #cryptoinvesting,166800,"['greenscreen', 'bitcoin', 'crypto', 'ethereum', 'cryptonews', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7110346447928839429,These two coins did not break all time high 🤷 #crypto #xrp #xlm #cryptonews #altcoins,74000,"['crypto', 'xrp', 'xlm', 'cryptonews', 'altcoins']"
https://www.tiktok.com/@cryptomasun/video/7110225880437329157,Dangerous place ! #Web3 #crypto #cryptotiktok #cryptok,81300,"['web3', 'crypto', 'cryptotiktok', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7109952869196893446,Insane losses for these #billionaire  #rich #crypto #cryptonews,90600,"['billionaire', 'rich', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7109931085634620678,Motivation video for yall  Make it happen. #crypto #makemoney #manifestation #spiritual,20900,"['crypto', 'makemoney', 'manifestation', 'spiritual']"
https://www.tiktok.com/@cryptomasun/video/7109880999319850246,Play chess against them  #crypto #cryptoinvesting #money #elite #illuminati,39900,"['crypto', 'cryptoinvesting', 'money', 'elite', 'illuminati']"
https://www.tiktok.com/@cryptomasun/video/7109624543475420421,What yall think of #billgates thoughts on #nfts and #crypto #nft,56000,"['billgates', 'nfts', 'crypto', 'nft']"
https://www.tiktok.com/@cryptomasun/video/7109131046892883205,Patiently waiting… ⌛ #crypto #cryptok #cryptoinvesting #millionaire,100600,"['crypto', 'cryptok', 'cryptoinvesting', 'millionaire']"
https://www.tiktok.com/@cryptomasun/video/7109117588482870533,#greenscreenvideo Reply to @adamsmithadvisor.com Massive players will use #XRP once the SEC lawsuit is over  #crypto #cryptok #xrpcommunity,52800,"['greenscreenvideo', 'xrp', 'crypto', 'cryptok', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7108740313237294342,#crypto is falling apart!  be careful folks! #cryptonews #cryptok,178300,"['crypto', 'cryptonews', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7108552569944804614,Wowwww this is not good… #crypto #cryptok #cryptonews,225100,"['crypto', 'cryptok', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7108456942250544390,Which coin can we NOT MISS in 2022…? 🤔 #altcoin #altcoins #crypto #cryptok,1200000,"['altcoin', 'altcoins', 'crypto', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7108412558142459141,Why you can still get #rich in #crypto  What y’all think? #defi #altcoin #AmazonVirtualTryOn #SlurpeeRun,191800,"['rich', 'crypto', 'defi', 'altcoin', 'amazonvirtualtryon', 'slurpeerun']"
https://www.tiktok.com/@cryptomasun/video/7107569024879348997,Important for us #crypto nerds health! @megbzk - Best caption gets a follow back  #cryptok #cryptotiktok #malta #SlurpeeRun,92100,"['crypto', '/@megbzk', 'cryptok', 'cryptotiktok', 'malta', 'slurpeerun']"
https://www.tiktok.com/@cryptomasun/video/7107232185236737286,When will #XRP go to $10 🤨 #crypto #cryptok #xrpcommunity #bitcoin,194700,"['xrp', 'crypto', 'cryptok', 'xrpcommunity', 'bitcoin']"
https://www.tiktok.com/@cryptomasun/video/7106743757923421446,Which #gaming coin are you guys bullish on? #crypto #altcoin #altcoins #gala #enjin,190300,"['gaming', 'crypto', 'altcoin', 'altcoins', 'gala', 'enjin']"
https://www.tiktok.com/@cryptomasun/video/7106370165150928134,"Been telling y’all BNB was risky , Binance skipped a lot of regulatory stuff when starting up… #crypto #altcoins #altcoin #cryptoinvesting",75800,"['crypto', 'altcoins', 'altcoin', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7106102293417807110,Some #altcoins not in the top 100 that I like  #crypto #cryptok #cryptoinvesting #makemoneyonline,69300,"['altcoins', 'crypto', 'cryptok', 'cryptoinvesting', 'makemoneyonline']"
https://www.tiktok.com/@cryptomasun/video/7105430594439384326,SO MANY BULLISH CATALYSTS FOR #XRP  Will never stop talking about it! #crypto #cryptok #cryptotiktok #xrpcommunity #ReadyForHell #ClutchPlayChallenge,53400,"['xrp', 'crypto', 'cryptok', 'cryptotiktok', 'xrpcommunity', 'readyforhell', 'clutchplaychallenge']"
https://www.tiktok.com/@cryptomasun/video/7105037775329627398,The UPDATED ecosystem for #Chainlink  an absolute beast! #crypto #cryptoinvesting #ReadyForHell #ClutchPlayChallenge,122200,"['chainlink', 'crypto', 'cryptoinvesting', 'readyforhell', 'clutchplaychallenge']"
https://www.tiktok.com/@cryptomasun/video/7104739635712101637,How would y’all answer this question? I say hodl because it’s a very strong coin and will get back up… #crypto #moneytok #cryptoinvesting #ClutchPlayChallenge,119300,"['crypto', 'moneytok', 'cryptoinvesting', 'clutchplaychallenge']"
https://www.tiktok.com/@cryptomasun/video/7104433825987513606,Why wouldn’t you bet on #XRP 🤷 #xrpcommunity #bitcoin #moneytok,142100,"['xrp', 'xrpcommunity', 'bitcoin', 'moneytok']"
https://www.tiktok.com/@cryptomasun/video/7104396413924019462,Reply to @cryptowithnick  more info on this new attack 🤷 #crypto #cryptonews #cryptotok #cryptok #cryptoinvesting,46700,"['/', 'crypto', 'cryptonews', 'cryptotok', 'cryptok', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7104322918410161414,MASSIVE WARNING!  #crypto #security #metamask #cryptotok #cryptok #cryptonews,216000,"['crypto', 'security', 'metamask', 'cryptotok', 'cryptok', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7104100682768141574,Favorite #crypto 🤷 #cryptoinvesting #altcoins #bitcoin #dogecoin #xrp,68700,"['crypto', 'cryptoinvesting', 'altcoins', 'bitcoin', 'dogecoin', 'xrp']"
https://www.tiktok.com/@cryptomasun/video/7104034359165947141,Internet #Money is everywhere… infinite possibilities  start working #crypto #investing #selfemployed #ceo #finance,97400,"['money', 'crypto', 'investing', 'selfemployed', 'ceo', 'finance']"
https://www.tiktok.com/@cryptomasun/video/7103919743165402373,Do you only lose when you sell in #crypto ? 🤷🧐 #cryptok #cryptoinvesting #money #moneytok #makemoney,55900,"['crypto', 'cryptok', 'cryptoinvesting', 'money', 'moneytok', 'makemoney']"
https://www.tiktok.com/@cryptomasun/video/7103570497752829190,Rosie Rios shouts out #XRP and #Ripple  #crypto #makemoney #xrpcommunity,223300,"['xrp', 'ripple', 'crypto', 'makemoney', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7103565958479875334,Bear market #cryptoinvesting tip 🧠 #bearmarket #bullmarket #crypto #bitcoin #makemoney,80600,"['cryptoinvesting', 'bearmarket', 'bullmarket', 'crypto', 'bitcoin', 'makemoney']"
https://www.tiktok.com/@cryptomasun/video/7103169965334842630,Crazy… #money is forever changed… no intermediaries. #freedom #crypto #bitcoin,779200,"['money', 'freedom', 'crypto', 'bitcoin']"
https://www.tiktok.com/@cryptomasun/video/7102833715843222789,I will always tell the truth 🤐 #crypto #altcoin #altcoins #coinbase #selfemployed,41400,"['crypto', 'altcoin', 'altcoins', 'coinbase', 'selfemployed']"
https://www.tiktok.com/@cryptomasun/video/7102478264563666182,#Solana having even more problems… what y’all think? 🫣,86500,['solana']
https://www.tiktok.com/@cryptomasun/video/7102115404251778310,Who wants to work in #crypto ? 🤔 #selfemployed #makemoney #cryptoinvesting #ceo,104900,"['crypto', 'selfemployed', 'makemoney', 'cryptoinvesting', 'ceo']"
https://www.tiktok.com/@cryptomasun/video/7102108759123643653,TOO OBVIOUS WE ARE THE FUTURE #crypto #cryptoinvesting #makemoney #ceo @Travel Hacks/World Traveller,90200,"['crypto', 'cryptoinvesting', 'makemoney', 'ceo', '/@jadenversluis']"
https://www.tiktok.com/@cryptomasun/video/7102069907868617990,Let the #crypto takeover commence… #cryptoinvesting #bitcoin #swift #xrp #xrpcommunity,50500,"['crypto', 'cryptoinvesting', 'bitcoin', 'swift', 'xrp', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7101733916876262662,My thoughts on #Stellar #XLM  (of course the xlm creators exist!!! Just saying they aren’t super prevalent) #crypto #cryptoinvesting,122200,"['stellar', 'xlm', 'crypto', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7101681204956531974,WOW… Terra 2.0 is coming… y’all gonna mess with this or no ? #terra #luna #crypto #altcoin #cryptoinvesting,65000,"['terra', 'luna', 'crypto', 'altcoin', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7101311283613420806,Interesting war between #BillGates and #elonmusk ,385900,"['billgates', 'elonmusk']"
https://www.tiktok.com/@cryptomasun/video/7100932873670200581,Totally a scam lol @megbzk  #crypto #cryptoinvesting #moneytok #bitcoin #FrunktheBeat,83700,"['/@megbzk', 'crypto', 'cryptoinvesting', 'moneytok', 'bitcoin', 'frunkthebeat']"
https://www.tiktok.com/@cryptomasun/video/7100917986566950149,Straight up 🤷 #crypto #cryptoinvesting #cryptok #cryptotok #FrunktheBeat,22900,"['crypto', 'cryptoinvesting', 'cryptok', 'cryptotok', 'frunkthebeat']"
https://www.tiktok.com/@cryptomasun/video/7100211920728345862,Really how it is sometimes #cryptoinvesting #crypto #cryptok #cryptotok #FrunktheBeat #katespadenycabana #TopGunMode,62600,"['cryptoinvesting', 'crypto', 'cryptok', 'cryptotok', 'frunkthebeat', 'katespadenycabana', 'topgunmode']"
https://www.tiktok.com/@cryptomasun/video/7099461194863381765,Peculiar… 🤔🤔🤔 #crypto #cryptoinvesting #cryptok #TopGunMode,48600,"['crypto', 'cryptoinvesting', 'cryptok', 'topgunmode']"
https://www.tiktok.com/@cryptomasun/video/7099060560087502085,Believe it or not 🤷 #crypto #xrp #xrpcommunity #bitcoin #cryptok #cryptoinvesting,56600,"['crypto', 'xrp', 'xrpcommunity', 'bitcoin', 'cryptok', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7098730045790850310,Friendly reminder 🤔🤔🤔 #crypto #cryptok #cryptotok #cryptoinvesting #cryptoinvestor,360400,"['crypto', 'cryptok', 'cryptotok', 'cryptoinvesting', 'cryptoinvestor']"
https://www.tiktok.com/@cryptomasun/video/7098075493181820166,#greenscreen Unheard of 🤯 #crypto #terra #luna #moneytok #ksi,342500,"['greenscreen', 'crypto', 'terra', 'luna', 'moneytok', 'ksi']"
https://www.tiktok.com/@cryptomasun/video/7097992757758741765,#XRP,77800,['xrp']
https://www.tiktok.com/@cryptomasun/video/7097711234564246789,#stitch with @richthekid it’s just getting started  what y’all think lol,137500,['stitch']
https://www.tiktok.com/@cryptomasun/video/7097400408733224198,#stitch with @cryptonautclan my response! let me know y’all thoughts  #xrp #xrpcommunity #terra #luna #altcoin,91800,"['stitch', 'xrp', 'xrpcommunity', 'terra', 'luna', 'altcoin']"
https://www.tiktok.com/@cryptomasun/video/7097315070031432966,Ultimate alpha on finding #crypto gems  start researching #altcoin #altcoins #cryptoinvesting,203300,"['crypto', 'altcoin', 'altcoins', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7096891952993422598,#greenscreen Sooo decentralized… #cryptok #terra #luna,165900,"['greenscreen', 'cryptok', 'terra', 'luna']"
https://www.tiktok.com/@cryptomasun/video/7096877099700522246,#greenscreen Absurd… #ksi #terra #luna #cryptoinvesting,1900000,"['greenscreen', 'ksi', 'terra', 'luna', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7096654796039408902,Bored Ape #metaverse ,64500,['metaverse']
https://www.tiktok.com/@cryptomasun/video/7096499342634126597,Absolute chaos #terra #luna #ust #cryptok,340900,"['terra', 'luna', 'ust', 'cryptok']"
https://www.tiktok.com/@cryptomasun/video/7096250253761957126,Get your #money off of the #crypto exchanges ,486800,"['money', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7096119469629607173,The number 1 best resource for #crypto #learning #cryptoinvesting #cryptotok,196200,"['crypto', 'learning', 'cryptoinvesting', 'cryptotok']"
https://www.tiktok.com/@cryptomasun/video/7095793747291540742,The only mindset that matters right now #cryptoinvesting #cryptoinvestor #crypto #cryptok #cryptotiktok #investing,106300,"['cryptoinvesting', 'cryptoinvestor', 'crypto', 'cryptok', 'cryptotiktok', 'investing']"
https://www.tiktok.com/@cryptomasun/video/7095755463685410053,Zuckerberg listened! Great job! #crypto #nft #nfts #cryptoinvesting #makemoney #makemoneyonline #moneytok,73700,"['crypto', 'nft', 'nfts', 'cryptoinvesting', 'makemoney', 'makemoneyonline', 'moneytok']"
https://www.tiktok.com/@cryptomasun/video/7095455723739434245,Study instead of hate  #nft #nfts #art,36500,"['nft', 'nfts', 'art']"
https://www.tiktok.com/@cryptomasun/video/7095454786530610437,My worst #crypto play will end up my best  #ethereum #ens #makemoney,96000,"['crypto', 'ethereum', 'ens', 'makemoney']"
https://www.tiktok.com/@cryptomasun/video/7095395634466901254,"Do it Mark , Do It.  #nft #nfts #markzuckerberg #meta #instagram",58800,"['nft', 'nfts', 'markzuckerberg', 'meta', 'instagram']"
https://www.tiktok.com/@cryptomasun/video/7094997926044388613,How to find the trending coins  #crypto #cryptocoin #cryptotrading #cryptoinvesting,72900,"['crypto', 'cryptocoin', 'cryptotrading', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7094688975738260742,These domains starting to sell  #nft #nfts #crypto #domain #flipping #cryptoinvesting,119100,"['nft', 'nfts', 'crypto', 'domain', 'flipping', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7094668044584094981,ISO20022 goes live THIS year… #xrp #xrpcommunity #crypto #cryptoinvesting,245500,"['xrp', 'xrpcommunity', 'crypto', 'cryptoinvesting']"
https://www.tiktok.com/@cryptomasun/video/7094309211542260997,"Y’all think #XRP could do it again , despite the whole WORLD against it?",124500,['xrp']
https://www.tiktok.com/@cryptomasun/video/7094003017434844421,This is the way  #moneytok #money #makemoneyonline #sidehustle #crypto #MoveToTheBeatOfBai,228600,"['moneytok', 'money', 'makemoneyonline', 'sidehustle', 'crypto', 'movetothebeatofbai']"
https://www.tiktok.com/@cryptomasun/video/7093923042560101638,Wowwww #ElonMusk pumps #Apecoin and then says negative about #BAYC and it dumps  #cryptoinvesting #MoveToTheBeatOfBai,472600,"['elonmusk', 'apecoin', 'bayc', 'cryptoinvesting', 'movetothebeatofbai']"
https://www.tiktok.com/@cryptomasun/video/7093561406452174086,#Gunna wearing a #Ledger chain to the #MetGala #crypto ,1100000,"['gunna', 'ledger', 'metgala', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7093528525688278277,They are coming for our market… #crypto #nft #cryptoinvesting #cryptonews #MoveToTheBeatOfBai,139700,"['crypto', 'nft', 'cryptoinvesting', 'cryptonews', 'movetothebeatofbai']"
https://www.tiktok.com/@cryptomasun/video/7093289698482851078,Massive W for #Algorand and the #FIFA #WorldCup #MoveToTheBeatOfBai,39600,"['algorand', 'fifa', 'worldcup', 'movetothebeatofbai']"
https://www.tiktok.com/@cryptomasun/video/7093171845473520902,Only difference is your emotions Bearable Bull always coming in clutch with the hard hitters  #bitcoin #cryptoinvesting @thebearablebull,109100,"['bitcoin', 'cryptoinvesting', '/']"
https://www.tiktok.com/@cryptomasun/video/7092961633806421253,#duet with @josephacostello we must educate about #bitcoin ! ,120800,"['duet', 'bitcoin']"
https://www.tiktok.com/@cryptomasun/video/7092928489451425030,#crypto is superior ,34500,['crypto']
https://www.tiktok.com/@cryptomasun/video/7092809156691873030,The Otherside Metaverse drop went horribly #bayc #crypto,258800,"['bayc', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7092433840697806086,UNDERVALUED! 🧙‍ #crypto #cryptoinvesting #altcoins #moneytok,116600,"['crypto', 'cryptoinvesting', 'altcoins', 'moneytok']"
https://www.tiktok.com/@cryptomasun/video/7092049522003545350,#xrp lawsuit over by end of this year ,66900,['xrp']
https://www.tiktok.com/@cryptomasun/video/7091796141800574214,My first job 🦹 #entrepreneur #entrepreneurtok #crypto #money,36400,"['entrepreneur', 'entrepreneurtok', 'crypto', 'money']"
https://www.tiktok.com/@cryptomasun/video/7091781825139395845,Use the internet to steal your freedom back and explore the real metaverse,23200,[]
https://www.tiktok.com/@cryptomasun/video/7091701684824493318,Extremely controversial video about #bitcoin vs the #ripple boys #xrp #xrpcommunity,78900,"['bitcoin', 'ripple', 'xrp', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7091405967736179973,It’ll happen 🤷 #makemoney #crypto #cryptok #cryptotiktok,91500,"['makemoney', 'crypto', 'cryptok', 'cryptotiktok']"
https://www.tiktok.com/@cryptomasun/video/7091371380431768838,Wow #Apecoin is doing good leading up to the land sale  consider taking profits! Up to you! #crypto #bayc #moneytok,135300,"['apecoin', 'crypto', 'bayc', 'moneytok']"
https://www.tiktok.com/@cryptomasun/video/7091327138472807686,Interview I did with @Tommy Bui at NFT LA ,32800,['/@tommythanhbui']
https://www.tiktok.com/@cryptomasun/video/7091308503414918405,Bullish news for #Bitcoin  #africa,31700,"['bitcoin', 'africa']"
https://www.tiktok.com/@cryptomasun/video/7090976474236210438,#ethereum,242600,['ethereum']
https://www.tiktok.com/@cryptomasun/video/7090960041473215749,Massive new partnership  #bitcoin + #algorand + #flarenetwork  #crypto #cryptonews,60100,"['bitcoin', 'algorand', 'flarenetwork', 'crypto', 'cryptonews']"
https://www.tiktok.com/@cryptomasun/video/7090623737984208133,Also don’t forget Jack Dorsey is part of BlueSky ;) #elonmusk #twitter #stockmarket,140700,"['elonmusk', 'twitter', 'stockmarket']"
https://www.tiktok.com/@cryptomasun/video/7090574820852698374,Bored Ape Yacht Club account hacked  be careful #nft #nfts #bayc #boredapeyachtclub,125800,"['nft', 'nfts', 'bayc', 'boredapeyachtclub']"
https://www.tiktok.com/@cryptomasun/video/7090562639708966149,"Can’t wait to see “should I buy X, Y, Z?” when the market starts pumping again lol STACK bags now!!! NFA! #crypto #bullmarket #bearmarket",117900,"['crypto', 'bullmarket', 'bearmarket']"
https://www.tiktok.com/@cryptomasun/video/7090205249708838149,Smh lol #xrp #bitcoin,54000,"['xrp', 'bitcoin']"
https://www.tiktok.com/@cryptomasun/video/7089546959102545158,Me and @megbzk top #crypto tips ,180700,"['/@megbzk', 'crypto']"
https://www.tiktok.com/@cryptomasun/video/7088794256579628293,All facts 🤷 #money #moneytok #investing,59100,"['money', 'moneytok', 'investing']"
https://www.tiktok.com/@cryptomasun/video/7088361969715055878,Stop doubting and start studying! #nft #justinbieber,120000,"['nft', 'justinbieber']"
https://www.tiktok.com/@cryptomasun/video/7087977316218866949,Major security warning for people in crypto  #metamask #security,365100,"['metamask', 'security']"
https://www.tiktok.com/@cryptomasun/video/7087635218345118981,This would explode the metaverse ,138100,[]
https://www.tiktok.com/@cryptomasun/video/7087243650140343557,Major problem with crypto!!! We must measure OUR stuff against OUR stuff!!! Not their stuff! 🧐🤷 #economy #investing #money #moneytok,64800,"['economy', 'investing', 'money', 'moneytok']"
https://www.tiktok.com/@cryptomasun/video/7087231427275672838,Reply to @maciej.sularz  who do you trust 🧐 #elonmusk #government #crypto #nwo,38600,"['/@maciej.sularz', 'elonmusk', 'government', 'crypto', 'nwo']"
https://www.tiktok.com/@cryptomasun/video/7086856577592003845,Bullish for #XRP ,72900,['xrp']
https://www.tiktok.com/@cryptomasun/video/7086544144738372869,How To #Stake Your #HBAR ,189400,"['stake', 'hbar']"
https://www.tiktok.com/@cryptomasun/video/7086479310294371589,WOWWWW #elonmusk offers to buy twttr  what y’all think?,255900,['elonmusk']
https://www.tiktok.com/@cryptomasun/video/7086132067502804229,More delays on Ethereum 2.0 then an airport lmao ,72600,[]
https://www.tiktok.com/@cryptomasun/video/7086116255488314629,Go from employee TO boss  from sheep to shepherd.,80000,[]
https://www.tiktok.com/@cryptomasun/video/7085405650586553606,Keep an EYE on these networks for #NFTS  I believe you are early on all of these… #crypto #nft,78400,"['nfts', 'crypto', 'nft']"
https://www.tiktok.com/@cryptomasun/video/7085020776885243141,Digital nomad lifestyle is more possible than ever RIGHT NOW… #digitalnomad #selfmade,54400,"['digitalnomad', 'selfmade']"
https://www.tiktok.com/@cryptomasun/video/7084636334383435013,SEC emails REVEALED  #crypto #cryptonews #xrp #xrpcommunity #ImoniCarly #BigComfy,46200,"['crypto', 'cryptonews', 'xrp', 'xrpcommunity', 'imonicarly', 'bigcomfy']"
https://www.tiktok.com/@cryptomasun/video/7083995300142009605,HUGE #Bitcoin announcement today at the conference 🤯🤯🤯 #btc #crypto #cryptok #cryptotiktok,92400,"['bitcoin', 'btc', 'crypto', 'cryptok', 'cryptotiktok']"
https://www.tiktok.com/@cryptomasun/video/7083622204717419781,DO NOT look at #XRP as your saviour! Stay motivated to learn more about ALL cryptos everyday!,99400,['xrp']
https://www.tiktok.com/@cryptomasun/video/7082820815242284293,What y’all think of #metaverse #fashion ? ,32600,"['metaverse', 'fashion']"
https://www.tiktok.com/@cryptomasun/video/7082391141408197894,Soooo there’s that  what y’all think? #xrp #bitcoin #xrpcommunity,106800,"['xrp', 'bitcoin', 'xrpcommunity']"
https://www.tiktok.com/@cryptomasun/video/7081756912412265733,"Remember to be realistic about #XRP ! I have been invested in it for 5 YEARS, and I am continuing to HOLD.",119800,['xrp']
https://www.tiktok.com/@cryptomasun/video/7081709817324244229,i am quitting crypto & content creation,212300,[]
https://www.tiktok.com/@cryptomasun/video/7081331236488105222,Taking profits in #cryptoinvesting #investing #GameTok,75400,"['cryptoinvesting', 'investing', 'gametok']"
