timestamp,AAVE,AKT,ALGO
2024-02-04T00:00:00.000Z,85.64170304,2.76442463,0.165655075
2024-02-05T00:00:00.000Z,83.25628607,2.724062062,0.158893983
2024-02-06T00:00:00.000Z,84.01554015,2.741806725,0.159777229
2024-02-07T00:00:00.000Z,84.5066201,2.773489181,0.16222409
2024-02-08T00:00:00.000Z,84.08029665,2.777606015,0.168102128
2024-02-09T00:00:00.000Z,85.23518811,2.955097858,0.168901877
2024-02-10T00:00:00.000Z,87.59612286,2.937730143,0.174388523
2024-02-11T00:00:00.000Z,88.41063408,3.047645242,0.175357444
2024-02-12T00:00:00.000Z,87.25638422,3.080561889,0.179460135
2024-02-13T00:00:00.000Z,90.91589219,3.285476141,0.183205423
2024-02-14T00:00:00.000Z,89.62919626,3.490532282,0.177885862
2024-02-15T00:00:00.000Z,91.09721852,3.667935385,0.183658126
2024-02-16T00:00:00.000Z,92.40913617,3.526917716,0.187722092
2024-02-17T00:00:00.000Z,94.70356871,3.414468315,0.194323231
2024-02-18T00:00:00.000Z,93.79836882,3.465121181,0.190453247
2024-02-19T00:00:00.000Z,94.56296297,3.647584673,0.196261187
2024-02-20T00:00:00.000Z,96.54780146,3.956962233,0.203696886
2024-02-21T00:00:00.000Z,93.87803824,3.994615229,0.19650534
2024-02-22T00:00:00.000Z,91.75199719,4.061236626,0.188938055
2024-02-23T00:00:00.000Z,91.86170662,3.893905026,0.188834716
2024-02-24T00:00:00.000Z,94.86067154,3.847528736,0.185513853
2024-02-25T00:00:00.000Z,101.3305835,4.029175092,0.19710218
2024-02-26T00:00:00.000Z,100.3382064,4.040454409,0.207496709
2024-02-27T00:00:00.000Z,102.761349,4.628089255,0.211620222
2024-02-28T00:00:00.000Z,104.8651183,4.438152081,0.208426856
2024-02-29T00:00:00.000Z,104.4854851,4.668583657,0.211034801
2024-03-01T00:00:00.000Z,105.7361282,4.891715365,0.211624056
2024-03-02T00:00:00.000Z,110.5301882,4.809964739,0.228327786
2024-03-03T00:00:00.000Z,116.4782119,4.6850723,0.247777808
2024-03-04T00:00:00.000Z,112.5806679,4.581474529,0.250865711
2024-03-05T00:00:00.000Z,114.2875906,4.391286001,0.250839474
2024-03-06T00:00:00.000Z,105.8109925,4.240598536,0.23162893
2024-03-07T00:00:00.000Z,127.3495591,5.307347709,0.259048682
2024-03-08T00:00:00.000Z,133.8685149,6.160002814,0.280564573
2024-03-09T00:00:00.000Z,132.9112719,5.834630093,0.271742215
2024-03-10T00:00:00.000Z,130.9802907,6.186210485,0.269611838
2024-03-11T00:00:00.000Z,126.7195924,6.044150329,0.262850941
2024-03-12T00:00:00.000Z,136.7155783,6.140540488,0.291756607
2024-03-13T00:00:00.000Z,135.2761976,5.821731556,0.317037769
2024-03-14T00:00:00.000Z,142.7653307,5.921881521,0.31886262
2024-03-15T00:00:00.000Z,139.3486089,5.644188961,0.311741461
2024-03-16T00:00:00.000Z,128.924537,5.919102633,0.298674279
2024-03-17T00:00:00.000Z,118.8755926,5.475905037,0.267134284
2024-03-18T00:00:00.000Z,126.9335953,5.862738064,0.275446893
2024-03-19T00:00:00.000Z,123.4120153,5.712352757,0.251750288
2024-03-20T00:00:00.000Z,109.3820987,5.398938828,0.230243481
2024-03-21T00:00:00.000Z,120.1202507,5.579666132,0.250567368
2024-03-22T00:00:00.000Z,123.4703917,5.321420412,0.248578869
2024-03-23T00:00:00.000Z,118.6850518,5.247919191,0.240690398
2024-03-24T00:00:00.000Z,121.5226801,5.315968436,0.248446308
2024-03-25T00:00:00.000Z,124.7816325,5.483230295,0.256073666
2024-03-26T00:00:00.000Z,127.066173,5.883558722,0.268201976
2024-03-27T00:00:00.000Z,130.938824,5.32506149,0.280133409
2024-03-28T00:00:00.000Z,125.0054851,5.302569798,0.270698752
2024-03-29T00:00:00.000Z,127.852915,5.315599516,0.272655248
2024-03-30T00:00:00.000Z,127.5835401,5.170879924,0.268513461
2024-03-31T00:00:00.000Z,124.0506655,4.898083662,0.260249252
2024-04-01T00:00:00.000Z,128.251302,4.784543152,0.267937593
2024-04-02T00:00:00.000Z,129.2072497,4.488943813,0.251688957
2024-04-03T00:00:00.000Z,115.4849955,4.536341321,0.23413326
2024-04-04T00:00:00.000Z,114.7781434,4.359937401,0.23250071
2024-04-05T00:00:00.000Z,116.3787728,4.25170629,0.237159459
2024-04-06T00:00:00.000Z,113.8992397,3.938764911,0.229773044
2024-04-07T00:00:00.000Z,118.6379533,4.31086312,0.233879368
2024-04-08T00:00:00.000Z,122.8199351,4.326494868,0.235453228
2024-04-09T00:00:00.000Z,129.0973036,4.4101128,0.245503588
2024-04-10T00:00:00.000Z,126.0491023,4.111163738,0.231817757
2024-04-11T00:00:00.000Z,128.2584502,4.168089899,0.230502226
2024-04-12T00:00:00.000Z,117.8369747,4.05608261,0.227990234
2024-04-13T00:00:00.000Z,100.0707357,3.812206781,0.194072071
2024-04-14T00:00:00.000Z,82.87778949,3.450184165,0.168391769
2024-04-15T00:00:00.000Z,88.11661519,3.831000206,0.179592829
2024-04-16T00:00:00.000Z,84.91271604,3.577332327,0.17032711
2024-04-17T00:00:00.000Z,86.83784386,3.986249914,0.174318514
2024-04-18T00:00:00.000Z,83.64209734,3.748986955,0.168491951
2024-04-19T00:00:00.000Z,85.4482008,3.904375592,0.174660383
2024-04-20T00:00:00.000Z,85.90326555,3.830014354,0.175157428
2024-04-21T00:00:00.000Z,91.7805856,4.140114676,0.191587161
2024-04-22T00:00:00.000Z,91.02701087,4.050862454,0.187410122
2024-04-23T00:00:00.000Z,96.44646604,4.068733276,0.19542707
2024-04-24T00:00:00.000Z,94.67758627,5.112956221,0.193776623
2024-04-25T00:00:00.000Z,90.70202071,5.082962992,0.211779117
2024-04-26T00:00:00.000Z,91.59634865,4.911630863,0.200431922
2024-04-27T00:00:00.000Z,89.54038625,4.592670045,0.197807259
2024-04-28T00:00:00.000Z,91.7260513,4.49508108,0.198349675
2024-04-29T00:00:00.000Z,90.27339343,4.371739295,0.192935183
2024-04-30T00:00:00.000Z,89.4953292,4.286000547,0.190665148
2024-05-01T00:00:00.000Z,83.36676747,4.043564752,0.177984094
2024-05-02T00:00:00.000Z,83.74921882,4.084618236,0.180696791
2024-05-03T00:00:00.000Z,84.98092147,4.21983823,0.181283533
2024-05-04T00:00:00.000Z,88.82088956,4.387295958,0.191979859
2024-05-05T00:00:00.000Z,89.05554705,4.284969876,0.192806917
2024-05-06T00:00:00.000Z,90.07321188,5.049803576,0.1965759
2024-05-07T00:00:00.000Z,87.9507946,4.844275445,0.193952833
2024-05-08T00:00:00.000Z,88.1131691,4.605071007,0.190757647
2024-05-09T00:00:00.000Z,86.22901209,4.271604109,0.187145456
2024-05-10T00:00:00.000Z,89.91223226,5.642510694,0.193471873
2024-05-11T00:00:00.000Z,84.11268423,6.014277811,0.183350705
2024-05-12T00:00:00.000Z,82.20654228,5.798310785,0.178739036
2024-05-13T00:00:00.000Z,83.01832506,5.541204331,0.176969846
2024-05-14T00:00:00.000Z,82.76148737,5.580326848,0.177600805
2024-05-15T00:00:00.000Z,80.41958125,5.199923983,0.171304738
2024-05-16T00:00:00.000Z,86.09455201,5.649901297,0.179901647
2024-05-17T00:00:00.000Z,85.94437058,5.949502356,0.1741232
2024-05-18T00:00:00.000Z,88.29167885,6.012751032,0.183013689
2024-05-19T00:00:00.000Z,88.21999561,5.887242059,0.182905316
2024-05-20T00:00:00.000Z,85.36846075,5.614279533,0.174933268
2024-05-21T00:00:00.000Z,97.86531942,5.830449708,0.188539469
2024-05-22T00:00:00.000Z,97.12261558,5.878179772,0.188200259
2024-05-23T00:00:00.000Z,94.39848626,5.843063858,0.185321429
2024-05-24T00:00:00.000Z,97.74125841,5.499022111,0.181351662
2024-05-25T00:00:00.000Z,99.33926425,5.38850179,0.188464394
2024-05-26T00:00:00.000Z,105.2911819,5.373479514,0.193522571
2024-05-27T00:00:00.000Z,109.7331491,5.250744365,0.189410063
2024-05-28T00:00:00.000Z,108.6343773,5.320113495,0.19652611
2024-05-29T00:00:00.000Z,106.6069702,5.220416957,0.194154682
2024-05-30T00:00:00.000Z,103.6083518,5.193593113,0.189213516
2024-05-31T00:00:00.000Z,102.9307979,4.919669326,0.189769658
2024-06-01T00:00:00.000Z,103.9467817,4.645340433,0.188244045
2024-06-02T00:00:00.000Z,104.0291477,4.596855602,0.188125698
2024-06-03T00:00:00.000Z,103.2251691,4.55967238,0.182581256
2024-06-04T00:00:00.000Z,100.9769704,4.450670683,0.18373153
2024-06-05T00:00:00.000Z,103.1219129,4.481260955,0.186217321
2024-06-06T00:00:00.000Z,104.3835215,4.666046311,0.188624257
2024-06-07T00:00:00.000Z,102.4232772,4.510733333,0.18575964
2024-06-08T00:00:00.000Z,97.43797146,4.260587113,0.17471353
2024-06-09T00:00:00.000Z,92.96242024,4.11230164,0.166195351
2024-06-10T00:00:00.000Z,93.46061855,4.177906573,0.170323729
